鄉鎮市區,交易標的,土地位置建物門牌,土地面積平方公尺,都市土地使用分區,非都市土地使用分區,非都市土地使用編定,租賃年月日,租賃筆棟數,租賃層次,總樓層數,建物型態,主要用途,主要建材,建築完成年月,建物總面積平方公尺,建物現況格局-房,建物現況格局-廳,建物現況格局-衛,建物現況格局-隔間,有無管理組織,有無附傢俱,總額元,單價元平方公尺,車位類別,車位面積平方公尺,車位總額元,備註,編號,出租型態,有無管理員,租賃期間,有無電梯,附屬設備,租賃住宅服務
The villages and towns urban district,transaction sign,land sector position building sector house number plate,land shifting total area square meter,the use zoning or compiles and checks,the non-metropolis land use district,non-metropolis land use,transaction year month and day,transaction pen number,shifting level,total floor number,building state,main use,main building materials,construction to complete the years,building shifting total area,Building present situation pattern - room,building present situation pattern - hall,building present situation pattern - health,building present situation pattern - compartmented,Whether there is manages the organization,Whether there is attaches the furniture,total price NTD,the unit price (NTD / square meter),the berth category,berth shifting total area square meter,the berth total price NTD,the note,serial number,Rental type,Residential Manager,Rental period,elevator,equipment,Rental residential services
苓雅區,租賃房屋,高雄市苓雅區民權一路３９巷４６號９樓之２,0.0,,,,1121022,土地0建物1車位0,九層,10,華廈(10層含以下有電梯),住家用,鋼筋混凝土造,0850729,136.07,3,2,2,有,有,有,18000,132,,0.0,0,此為住宅及都市更新中心社會住宅包租代管計畫之物件,RPTNMLLMIIIGFBE67CC,整棟(戶)出租,無,1121025~1131024,有,冷氣、熱水器、洗衣機、電視機、冰箱、瓦斯或天然氣,社會住宅代管
苓雅區,租賃房屋,高雄市苓雅區苓南路７號３樓之１２,0.0,,,,1121022,土地0建物1車位0,三層,12,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,0830128,58.06,1,1,1,有,有,有,12000,207,,0.0,0,此為住宅及都市更新中心社會住宅包租代管計畫之物件管理費500元,RPUNMLLMIIIGFBE77CC,獨立套房,有,1121031~1131030,有,冷氣、熱水器、洗衣機、電視機、冰箱、瓦斯或天然氣,社會住宅代管
苓雅區,租賃房屋,高雄市苓雅區和平一路１４４巷１弄３之３號,0.0,,,,1121020,土地0建物1車位0,四層,4,公寓(5樓含以下無電梯),,加強磚造,0580516,66.59,3,1,1,有,無,有,9000,135,,0.0,0,此為住宅及都市更新中心社會住宅包租代管計畫之物件,RPVNMLLMIIIGFBE87CC,整棟(戶)出租,無,1121030~1131029,無,冷氣、熱水器、瓦斯或天然氣,社會住宅包租轉租
新興區,租賃房屋,高雄市新興區文化路３２-４號５樓,0.0,,,,1121002,土地0建物0車位0,五層,5,公寓(5樓含以下無電梯),,鋼筋混凝土造,0671013,17.64,5,0,5,有,無,有,6000,340,,0.0,0,租金總額含水費；網路費；,RPWNMLLMIIIGFBE97CC,分租套房,無,1121011~1131010,無,冷氣、熱水器、電視機、冰箱、網路,一般轉租
新興區,租賃房屋,高雄市新興區中正三路１３４號１１樓之１,0.0,,,,1121011,土地0建物1車位0,十一層,12,住宅大樓(11層含以上有電梯),,鋼筋混凝土造,0711202,37.29,1,0,1,有,有,有,6500,174,,0.0,0,此為國家住宅及都市更新中心社會住宅包租代管第3期計畫。,RPOOMLLMIIIGFBE27CC,獨立套房,有,1121016~1131015,有,冷氣、熱水器、洗衣機、冰箱,社會住宅代管
苓雅區,租賃房屋,高雄市苓雅區七賢一路１２１號九樓之１３,0.0,,,,1121028,土地0建物1車位0,九層,29,住宅大樓(11層含以上有電梯),集合住宅,鋼骨構造、鋼骨鋼筋混凝土構造、鋼筋混凝土構造,1070911,95.03,1,2,1,有,有,有,18000,189,,0.0,0,多人共同承租2；,RPPOMLLMIIIGFBE37CC,整棟(戶)出租,有,1121101~1131031,有,熱水器、洗衣機、電視機、冰箱、瓦斯或天然氣,
新興區,租賃房屋,高雄市新興區復興一路８９號三樓之８,0.0,,,,1121012,土地0建物1車位0,三層,15,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,1041023,79.41,2,1,1,有,有,有,15000,189,,0.0,0,此為國家住宅及都市更新中心社會住宅包租代管第3期計畫。,RPQOMLLMIIIGFBE47CC,整棟(戶)出租,有,1121015~1131014,有,冷氣、熱水器、洗衣機、電視機、冰箱,社會住宅包租轉租
苓雅區,租賃房屋,高雄市苓雅區興中二路１３８號三樓之１,0.0,,,,1121016,土地0建物1車位0,三層,15,住宅大樓(11層含以上有電梯),集合住宅,鋼筋混凝土造,1080201,132.70999999999998,2,2,2,有,有,有,30800,232,,0.0,0,多人共同承租2；租金總額含管理費；未租賃車位，建物登記含有車位面積；,RPROMLLMIIIGFBE57CC,整棟(戶)出租,有,1121017~1131016,有,冷氣、熱水器、洗衣機、電視機、冰箱、有線電視、網路,
苓雅區,租賃房屋,高雄市苓雅區林森二路１７巷２３之４號,0.0,,,,1121012,土地0建物1車位0,五層,5,公寓(5樓含以下無電梯),,鋼筋混凝土造,0690129,76.1,3,2,2,有,無,無,8000,105,,0.0,0,,RPSOMLLMIIIGFBE67CC,整棟(戶)出租,無,1121016~1151015,無,熱水器、瓦斯或天然氣,一般轉租
苓雅區,租賃房屋+車位,高雄市苓雅區永裕街４２之２號十一樓,0.0,,,,1121018,土地0建物1車位1,十一層,15,住宅大樓(11層含以上有電梯),集合住宅,鋼筋混凝土造,1070808,145.51,3,2,2,有,有,有,36500,251,坡道平面,27.04,0,多人共同承租2；租金總額含管理費；續租案件；,RPTOMLLMIIIGFBE77CC,整棟(戶)出租,有,1121015~1131014,有,冷氣、洗衣機、電視機、冰箱、瓦斯或天然氣,
小港區,租賃房屋,高雄市小港區宏光街１５２號２樓,0.0,,,,1121002,土地0建物0車位0,二層,5,華廈(10層含以下有電梯),住家用,鋼筋混凝土造,1020808,28.18,11,0,11,有,無,有,7500,266,,0.0,0,租金總額含網路費；其他港都第四台；含增建或未登記建物；租賃建物部分範圍，且未計入共有部分面積；,RPPNMLLMIIIGFCE37CC,分租套房,有,1121101~1131031,有,冷氣、熱水器、電視機、冰箱、有線電視、網路,一般轉租
