鄉鎮市區,交易標的,土地位置建物門牌,土地移轉總面積平方公尺,都市土地使用分區,非都市土地使用分區,非都市土地使用編定,交易年月日,交易筆棟數,移轉層次,總樓層數,建物型態,主要用途,主要建材,建築完成年月,建物移轉總面積平方公尺,建物現況格局-房,建物現況格局-廳,建物現況格局-衛,建物現況格局-隔間,有無管理組織,總價元,單價元平方公尺,車位類別,車位移轉總面積平方公尺,車位總價元,備註,編號,主建物面積,附屬建物面積,陽台面積,電梯,移轉編號
The villages and towns urban district,transaction sign,land sector position building sector house number plate,land shifting total area square meter,the use zoning or compiles and checks,the non-metropolis land use district,non-metropolis land use,transaction year month and day,transaction pen number,shifting level,total floor number,building state,main use,main building materials,construction to complete the years,building shifting total area,Building present situation pattern - room,building present situation pattern - hall,building present situation pattern - health,building present situation pattern - compartmented,Whether there is manages the organization,total price NTD,the unit price (NTD / square meter),the berth category,berth shifting total area square meter,the berth total price NTD,the note,serial number,main building area,auxiliary building area,balcony area,elevator,transaction number
金寧鄉,土地,寧劃段513地號,489.18,農,,,1120920,土地1建物0車位0,,,其他,,,,0.0,0,0,0,無,無,1200000,2453,,0.0,0,,RPPNMLLLRHIGFAW96DA,0.0,0.0,0.0,無,
金寧鄉,土地,寧劃段688地號,489.24,農,,,1120920,土地1建物0車位0,,,其他,,,,0.0,0,0,0,無,無,1200000,2453,,0.0,0,,RPVNMLLLRHIGFAW57DA,0.0,0.0,0.0,無,
烈嶼鄉,土地,烈新段75地號,331.69,商,,,1120925,土地1建物0車位0,,,其他,,,,0.0,0,0,0,無,無,15166666,45725,,0.0,0,政府機關標讓售；,RPPNMLPLRHIGFAW47EA,0.0,0.0,0.0,無,030
金沙鎮,土地,北九十劃段111地號,1522.99,農,,,1120915,土地2建物0車位0,,,其他,,,,0.0,0,0,0,無,無,6480000,4255,,0.0,0,,RPUNMLLLRHIGFAW47DA,0.0,0.0,0.0,無,
金城鎮,土地,燕南山段410地號,122.54,農,,,1120913,土地1建物0車位0,,,其他,,,,0.0,0,0,0,無,無,162000,1322,,0.0,0,,RPQNMLPLRHIGFAW57EA,0.0,0.0,0.0,無,
金沙鎮,土地,浯坑劃測段208地號,842.04,農,,,1120913,土地1建物0車位0,,,其他,,,,0.0,0,0,0,無,無,3800000,4513,,0.0,0,,RPPNMLPKRHIGFAW27DA,0.0,0.0,0.0,無,050
金城鎮,房地(土地+建物),金門縣金城鎮民權路２０２號五樓,21.12,住,,,1120920,土地1建物1車位0,五層,七層,華廈(10層含以下有電梯),住家用,鋼筋混凝土造,1071106,98.25,1,1,2,有,無,8880000,90382,,0.0,0,,RPPNMLRLRHIGFAW57DA,62.67,0.0,6.89,有,
金沙鎮,土地,沙港劃段960地號,1000.12,農,,,1120916,土地1建物0車位0,,,其他,,,,0.0,0,0,0,無,無,5350000,5349,,0.0,0,,RPRNMLRLRHIGFAW77DA,0.0,0.0,0.0,無,
金寧鄉,土地,榜林村測段111地號,244.07,都市：其他:自然村專用區,,,1120923,土地1建物0車位0,,,其他,,,,0.0,0,0,0,無,無,12800000,52444,,0.0,0,包含地上未登記建物,RPRNMLPLRHIGFAW57DA,0.0,0.0,0.0,無,
金沙鎮,土地,高坑劃測段865地號,300.0,農,,,1120915,土地1建物0車位0,,,其他,,,,0.0,0,0,0,無,無,1140000,3800,,0.0,0,,RPSNMLSLRHIGFAW08EA,0.0,0.0,0.0,無,051
烈嶼鄉,土地,龍骨山測段597-7地號,18.4,都市：其他:保護區,,,1120906,土地1建物0車位0,,,其他,,,,0.0,0,0,0,無,無,51152,2780,,0.0,0,國有財產法第52條之1第1項第6款規定市場查估現值計價政府機關標讓售；,RPPNMLQJRHIGFAW27DA,0.0,0.0,0.0,無,
金寧鄉,土地,青山段1090地號,693.92,都市：其他:自然村專用區,,,1120920,土地2建物0車位0,,,其他,,,,0.0,0,0,0,無,無,18000000,25940,,0.0,0,,RPROMLSLRHIGFAW97DA,0.0,0.0,0.0,無,
金城鎮,土地,小西門劃測段174地號,199.58,都市：其他:自然村專用區,,,1120915,土地1建物0車位0,,,其他,,,,0.0,0,0,0,無,無,3000000,15032,,0.0,0,,RPPNMLSLRHIGFAW77EA,0.0,0.0,0.0,無,052
金寧鄉,土地,青山段1178地號,221.46,都市：其他:自然村專用區,,,1120920,土地2建物0車位0,,,其他,,,,0.0,0,0,0,無,無,1000000,4515,,0.0,0,,RPTOMLSLRHIGFAW18DA,0.0,0.0,0.0,無,
金寧鄉,土地,中三劃測段3地號,1440.14,農,,,1120920,土地2建物0車位0,,,其他,,,,0.0,0,0,0,無,無,3200000,2222,,0.0,0,,RPUOMLSLRHIGFAW28DA,0.0,0.0,0.0,無,
金寧鄉,土地,青山段1065-1地號,1125.87,農,,,1120920,土地4建物0車位0,,,其他,,,,0.0,0,0,0,無,無,3800000,3375,,0.0,0,,RPVOMLSLRHIGFAW38DA,0.0,0.0,0.0,無,
金沙鎮,土地,英坑段574地號,595.11,農,,,1120915,土地1建物0車位0,,,其他,,,,0.0,0,0,0,無,無,2380000,3999,,0.0,0,,RPQNMLSLRHIGFAW87EA,0.0,0.0,0.0,無,053
金沙鎮,土地,沙碧劃段119地號,5000.0,農,,,1120915,土地5建物0車位0,,,其他,,,,0.0,0,0,0,無,無,19500000,3900,,0.0,0,,RPRNMLSLRHIGFAW97EA,0.0,0.0,0.0,無,054
金寧鄉,房地(土地+建物),金門縣金寧鄉湖下５之６號二樓,53.23,都市：其他:自然村專用區,,,1120902,土地1建物1車位0,二層,三層,公寓(5樓含以下無電梯),住家用,鋼筋混凝土造,1050401,89.8,3,2,2,有,無,6450000,71826,,0.0,0,約定專用停車位編號:8,RPPNMLMJIIIGFAW78EA,76.74,0.0,6.7,無,
金城鎮,房地(土地+建物),金門縣金城鎮庵前１８之９號,776.77,農,,,1120906,土地1建物1車位0,全,三層,透天厝,農業用,鋼筋混凝土造,1091216,358.93,11,1,12,有,無,13000000,36219,,0.0,0,其他增建；,RPPNMLRJRHIGFAW37DA,358.93,0.0,0.0,無,055
金湖鎮,土地,湖后劃段92地號,1000.0,農,,,1120913,土地1建物0車位0,,,其他,,,,0.0,0,0,0,無,無,4100000,4100,,0.0,0,,RPPNMLNKRHIGFAW07DA,0.0,0.0,0.0,無,056
金寧鄉,土地,青山段922地號,458.84,農,,,1120920,土地1建物0車位0,,,其他,,,,0.0,0,0,0,無,無,4300000,9371,,0.0,0,,RPQNMLSLRHIGFAW77DA,0.0,0.0,0.0,無,
金沙鎮,土地,中蘭劃測段112地號,620.02,農,,,1120925,土地1建物0車位0,,,其他,,,,0.0,0,0,0,無,無,2500000,4032,,0.0,0,,RPQOMLSLRHIGFAW87DA,0.0,0.0,0.0,無,
金沙鎮,土地,官澳段1254地號,161.0,都市：其他:自然村專用區,,,1120924,土地3建物0車位0,,,其他,,,,0.0,0,0,0,無,無,1350000,8385,,0.0,0,未登記建物；,RPQNMLOJIIIGFAW09EA,0.0,0.0,0.0,無,
金沙鎮,土地,沙港劃段367地號,1000.04,農,,,1120918,土地2建物0車位0,,,其他,,,,0.0,0,0,0,無,無,7500000,7500,,0.0,0,包含公共設施保留地用地；,RPVNMLSKRHIGFAW18DA,0.0,0.0,0.0,無,
金寧鄉,房地(土地+建物),金門縣金寧鄉頂埔下９６之１號３樓,52.68,都市：其他:自然村專用區,,,1120919,土地1建物1車位0,三層,五層,華廈(10層含以下有電梯),住家用,鋼筋混凝土造,1120630,111.88,3,1,3,有,有,8800000,78656,,0.0,0,,RPXNMLSLRHIGFAW48DA,89.37,0.0,7.97,有,
金寧鄉,房地(土地+建物),金門縣金寧鄉頂埔下９６之１號２樓,52.68,都市：其他:自然村專用區,,,1120926,土地1建物1車位0,二層,五層,華廈(10層含以下有電梯),住家用,鋼筋混凝土造,1120630,111.88,3,1,3,有,有,8800000,78656,,0.0,0,,RPPOMLSLRHIGFAW77DA,89.37,0.0,7.97,有,
金寧鄉,房地(土地+建物),金門縣金寧鄉榜林１０之６號三樓,66.97,都市：其他:自然村專用區,,,1120915,土地3建物1車位0,三層,三層,公寓(5樓含以下無電梯),住家用,鋼筋混凝土造,1041210,99.58,3,2,2,有,無,7600000,76321,,0.0,0,,RPPNMLMJIIIGFAW68DA,85.81,0.0,8.75,無,
金寧鄉,土地,中二劃段338地號,465.77,都市：其他:自然村專用區,,,1120920,土地1建物0車位0,,,其他,,,,0.0,0,0,0,無,無,22700000,48737,,0.0,0,,RPPNMLOJIIIGFAW88DA,0.0,0.0,0.0,無,
金湖鎮,土地,夏興段993地號,506.78,農,,,1120927,土地1建物0車位0,,,其他,,,,0.0,0,0,0,無,無,1850000,3650,,0.0,0,,RPQNMLLKIIIGFAW78DA,0.0,0.0,0.0,無,
金城鎮,土地,金門城測段167地號,537.1,都市：其他:自然村專用區,,,1120920,土地1建物0車位0,,,其他,,,,0.0,0,0,0,無,無,5300000,9868,,0.0,0,,RPSNMLLLRHIGFAW27DA,0.0,0.0,0.0,無,
金寧鄉,房地(土地+建物),金門縣金寧鄉頂埔下９６之１號４樓,52.68,都市：其他:自然村專用區,,,1120919,土地1建物1車位0,四層,五層,華廈(10層含以下有電梯),住家用,鋼筋混凝土造,1120630,111.88,3,1,3,有,有,8800000,78656,,0.0,0,,RPVNMLSLRHIGFAW28DA,89.37,0.0,7.97,有,
