鄉鎮市區,交易標的,土地位置建物門牌,土地移轉總面積平方公尺,都市土地使用分區,非都市土地使用分區,非都市土地使用編定,交易年月日,交易筆棟數,移轉層次,總樓層數,建物型態,主要用途,主要建材,建築完成年月,建物移轉總面積平方公尺,建物現況格局-房,建物現況格局-廳,建物現況格局-衛,建物現況格局-隔間,有無管理組織,總價元,單價元平方公尺,車位類別,車位移轉總面積平方公尺,車位總價元,備註,編號,建案名稱,棟及號,解約情形
The villages and towns urban district,transaction sign,land sector position building sector house number plate,land shifting total area square meter,the use zoning or compiles and checks,the non-metropolis land use district,non-metropolis land use,transaction year month and day,transaction pen number,shifting level,total floor number,building state,main use,main building materials,construction to complete the years,building shifting total area,Building present situation pattern - room,building present situation pattern - hall,building present situation pattern - health,building present situation pattern - compartmented,Whether there is manages the organization,total price NTD,the unit price (NTD / square meter),the berth category,berth shifting total area square meter,the berth total price NTD,the note,serial number,build case,buildings,termination type
彰化市,房地(土地+建物)+車位,彰化縣彰化市中山路二段874巷,42.58,住,,,1120812,土地6建物1車位1,二層,5,華廈(10層含以下有電梯),住家用,鋼筋混凝土造,,105.85,3,2,2,有,無,11550000,114850,其他,13.12,900000,,RPPNMLSJRHIGFAN56CB,山水蒔光二期,2C棟11號,
和美鎮,房地(土地+建物)+車位,彰化縣和美鎮西園路,29.01,,鄉村區,乙種建築用地,1120812,土地2建物1車位1,四層,7,華廈(10層含以下有電梯),住家用,鋼筋混凝土造,,115.4,3,2,2,有,無,10230000,95569,一樓平面,21.96,1300000,交易總價含下列非屬預售屋價格之費用:親友、員工、共有人或其他特殊關係間之交易；,RPPNMLSJRHIGFBN66CB,山水晴光一期,4B棟0號,
和美鎮,房地(土地+建物)+車位,彰化縣和美鎮西園路,29.0,,鄉村區,乙種建築用地,1120813,土地2建物1車位1,三層,7,華廈(10層含以下有電梯),住家用,鋼筋混凝土造,,115.4,3,2,2,有,無,10280000,96104,一樓平面,21.96,1300000,,RPQNMLSJRHIGFBN76CB,山水晴光一期,3B棟0號,
和美鎮,房地(土地+建物)+車位,彰化縣和美鎮西園路,29.01,,鄉村區,乙種建築用地,1120815,土地2建物1車位1,五層,7,華廈(10層含以下有電梯),住家用,鋼筋混凝土造,,115.42,3,2,2,有,無,10780000,101434,一樓平面,21.96,1300000,,RPRNMLSJRHIGFBN86CB,山水晴光一期,5A棟0號,
和美鎮,房地(土地+建物)+車位,彰化縣和美鎮西園路,29.0,,鄉村區,乙種建築用地,1120816,土地2建物1車位1,二層,7,華廈(10層含以下有電梯),住家用,鋼筋混凝土造,,104.45,3,2,2,有,無,9400000,94168,其他,11.0,600000,交易總價含下列非屬預售屋價格之費用:親友、員工、共有人或其他特殊關係間之交易；,RPSNMLSJRHIGFBN96CB,山水晴光一期,2D棟0號,
和美鎮,房地(土地+建物)+車位,彰化縣和美鎮西園路,29.0,,鄉村區,乙種建築用地,1120816,土地2建物1車位1,二層,7,華廈(10層含以下有電梯),住家用,鋼筋混凝土造,,104.45,3,2,2,有,無,9530000,95024,其他,11.0,650000,,RPTNMLSJRHIGFBN07CB,山水晴光一期,2F棟0號,
和美鎮,房地(土地+建物)+車位,彰化縣和美鎮西園路,29.0,,鄉村區,乙種建築用地,1120818,土地2建物1車位1,二層,7,華廈(10層含以下有電梯),住家用,鋼筋混凝土造,,104.45,3,2,2,有,無,9980000,97164,其他,11.0,900000,,RPUNMLSJRHIGFBN17CB,山水晴光一期,2B棟0號,
員林市,房地(土地+建物),彰化縣員林市三條街143巷,166.54,住,,,1120829,土地2建物1車位0,全,4,透天厝,住家用,鋼筋混凝土造,,242.09,4,3,4,有,無,21000000,86745,,0.0,0,交易總價含下列非屬預售屋價格之費用:毛胚屋；,RPPNMLSJRHIGFDN86CB,員林生活墅,C棟C號,
員林市,房地(土地+建物)+車位,彰化縣員林市建國路38巷58弄、建國路38巷24弄,36.62,住,,,1120903,土地3建物1車位1,三層,5,華廈(10層含以下有電梯),住家用,鋼筋混凝土造,,96.17,3,2,2,有,無,8630000,88809,坡道機械,7.44,750000,,RPQNMLSJRHIGFDN96CB,惠眾享幸福,K棟3號,
溪湖鎮,房地(土地+建物),彰化縣溪湖鎮弘農路,93.92,住,,,1120813,土地2建物1車位0,全,4,透天厝,住家用,鋼筋混凝土造,,167.04,3,2,4,有,無,13500000,80819,,0.0,0,一樓有停車空間,RPPNMLSJRHIGFHN27CB,山水湖居,A棟9號,
