鄉鎮市區,交易標的,土地位置建物門牌,土地移轉總面積平方公尺,都市土地使用分區,非都市土地使用分區,非都市土地使用編定,交易年月日,交易筆棟數,移轉層次,總樓層數,建物型態,主要用途,主要建材,建築完成年月,建物移轉總面積平方公尺,建物現況格局-房,建物現況格局-廳,建物現況格局-衛,建物現況格局-隔間,有無管理組織,總價元,單價元平方公尺,車位類別,車位移轉總面積平方公尺,車位總價元,備註,編號,建案名稱,棟及號,解約情形
The villages and towns urban district,transaction sign,land sector position building sector house number plate,land shifting total area square meter,the use zoning or compiles and checks,the non-metropolis land use district,non-metropolis land use,transaction year month and day,transaction pen number,shifting level,total floor number,building state,main use,main building materials,construction to complete the years,building shifting total area,Building present situation pattern - room,building present situation pattern - hall,building present situation pattern - health,building present situation pattern - compartmented,Whether there is manages the organization,total price NTD,the unit price (NTD / square meter),the berth category,berth shifting total area square meter,the berth total price NTD,the note,serial number,build case,buildings,termination type
中和區,房地(土地+建物),新北市中和區中興街263巷旁,10.01,住,,,1120831,土地10建物1車位0,八層,14,住宅大樓(11層含以上有電梯),見其他登記事項,鋼筋混凝土造,,77.02,2,2,1,有,無,14000000,181771,,0.0,0,,RPOOMLPKRHIGFHF88CB,景安文匯,A棟9號,
中和區,房地(土地+建物),新北市中和區中興街263巷旁,10.01,住,,,1120819,土地10建物1車位0,七層,14,住宅大樓(11層含以上有電梯),見其他登記事項,鋼筋混凝土造,,77.14,2,2,1,有,無,13720000,177858,,0.0,0,,RPPOMLPKRHIGFHF98CB,景安文匯,A棟12號,
中和區,房地(土地+建物)+車位,新北市中和區中興街263巷旁,12.47,住,,,1120825,土地10建物1車位1,六層,14,住宅大樓(11層含以上有電梯),見其他登記事項,鋼筋混凝土造,,125.61,2,2,1,有,無,18750000,178994,坡道平面,32.59,2100000,,RPQOMLPKRHIGFHF09CB,景安文匯,A棟3號,
中和區,房地(土地+建物),新北市中和區中興街263巷旁,10.01,住,,,1120819,土地10建物1車位0,九層,14,住宅大樓(11層含以上有電梯),見其他登記事項,鋼筋混凝土造,,77.14,2,2,1,有,無,13900000,180192,,0.0,0,,RPROMLPKRHIGFHF56CB,景安文匯,A棟12號,
中和區,房地(土地+建物)+車位,新北市中和區中興街263巷旁,10.7,住,,,1120819,土地10建物1車位1,十層,14,住宅大樓(11層含以上有電梯),見其他登記事項,鋼筋混凝土造,,112.05,2,2,1,有,無,16220000,180216,坡道平面,32.59,1900000,,RPSOMLPKRHIGFHF66CB,景安文匯,B棟1號,
中和區,房地(土地+建物),新北市中和區中興街263巷旁,10.32,住,,,1120819,土地10建物1車位0,十層,14,住宅大樓(11層含以上有電梯),見其他登記事項,鋼筋混凝土造,,79.46,2,2,1,有,無,14320000,180216,,0.0,0,,RPTOMLPKRHIGFHF76CB,景安文匯,B棟11號,
中和區,房地(土地+建物)+車位,新北市中和區中興街263巷旁,10.7,住,,,1120819,土地10建物1車位1,八層,14,住宅大樓(11層含以上有電梯),見其他登記事項,鋼筋混凝土造,,112.05,2,2,1,有,無,16300000,178706,坡道平面,32.59,2100000,,RPUOMLPKRHIGFHF86CB,景安文匯,B棟11號,
中和區,房地(土地+建物)+車位,新北市中和區中興街263巷旁,10.7,住,,,1120819,土地10建物1車位1,五層,14,住宅大樓(11層含以上有電梯),見其他登記事項,鋼筋混凝土造,,112.05,2,2,1,有,無,16000000,176819,坡道平面,32.59,1950000,,RPVOMLPKRHIGFHF96CB,景安文匯,B棟11號,
中和區,房地(土地+建物)+車位,新北市中和區中興街263巷旁,10.7,住,,,1120902,土地10建物1車位1,十三層,14,住宅大樓(11層含以上有電梯),見其他登記事項,鋼筋混凝土造,,112.05,2,2,1,有,無,16300000,182482,坡道平面,32.59,1800000,,RPWOMLPKRHIGFHF07CB,景安文匯,B棟11號,
中和區,房地(土地+建物),新北市中和區中興街263巷旁,11.12,住,,,1120824,土地10建物1車位0,六層,14,住宅大樓(11層含以上有電梯),見其他登記事項,鋼筋混凝土造,,85.71,2,2,1,有,無,16620000,193910,,0.0,0,,RPXOMLPKRHIGFHF17CB,景安文匯,B棟5號,
中和區,房地(土地+建物),新北市中和區中興街263巷旁,10.01,住,,,1120903,土地10建物1車位0,八層,14,住宅大樓(11層含以上有電梯),見其他登記事項,鋼筋混凝土造,,77.14,2,2,1,有,無,13880000,179933,,0.0,0,,RPOPMLPKRHIGFHF98CB,景安文匯,A棟12號,
中和區,房地(土地+建物)+車位,新北市中和區中興街263巷旁,10.7,住,,,1120821,土地10建物1車位1,九層,14,住宅大樓(11層含以上有電梯),見其他登記事項,鋼筋混凝土造,,112.05,2,2,1,有,無,16260000,179461,坡道平面,32.59,2000000,,RPPPMLPKRHIGFHF09CB,景安文匯,B棟11號,
中和區,房地(土地+建物)+車位,新北市中和區中興街263巷旁,10.39,住,,,1120818,土地10建物1車位1,十層,14,住宅大樓(11層含以上有電梯),見其他登記事項,鋼筋混凝土造,,109.73,2,2,1,有,無,15950000,180192,坡道平面,32.59,2050000,,RPQPMLPKRHIGFHF56CB,景安文匯,A棟12號,
中和區,房地(土地+建物)+車位,新北市中和區新生街,13.41,住,,,1120910,土地3建物1車位1,十三層,25,住宅大樓(11層含以上有電梯),見其他登記事項,鋼筋混凝土造,,113.16,3,2,2,有,無,20500000,201517,坡道平面,20.86,1900000,,RPRPMLPKRHIGFHF66CB,欽禾,B棟06號,
,車位,新北市中和區新生街,0.0,,,,1120826,土地0建物1車位1,地下三層,25,住宅大樓(11層含以上有電梯),停車空間,鋼筋混凝土造,,20.86,0,0,0,無,無,1800000,,坡道平面,20.86,1800000,,RPSPMLPKRHIGFHF76CB,欽禾,B3棟113號,
中和區,房地(土地+建物),新北市中和區新生街,13.59,住,,,1120826,土地3建物1車位0,十三層,25,住宅大樓(11層含以上有電梯),見其他登記事項,鋼筋混凝土造,,93.53,3,2,2,有,無,19000000,203143,,0.0,0,,RPTPMLPKRHIGFHF86CB,欽禾,A棟06號,
中和區,房地(土地+建物)+車位,新北市中和區新民街和員山路466巷口,67.04,工,,,1120830,土地1建物1車位3,七層,10,廠辦,見其他登記事項,鋼筋混凝土造,,392.61,0,0,0,無,無,50650000,142666,坡道平面,79.08,5920000,裝修工程平頂天花板含送風機、高架地板,RPUPMLPKRHIGFHF96CB,遠雄擎光,A2-7F號,
中和區,房地(土地+建物)+車位,新北市中和區新民街和員山路466巷口,65.57,工,,,1120830,土地1建物1車位3,七層,10,廠辦,見其他登記事項,鋼筋混凝土造,,385.78,0,0,0,無,無,49890000,143300,坡道平面,79.08,5940000,裝修工程平頂天花板含送風機、高架地板,RPVPMLPKRHIGFHF07CB,遠雄擎光,A3-7F號,
中和區,房地(土地+建物)+車位,新北市中和區新民街和員山路466巷口,67.87,工,,,1120830,土地1建物1車位3,七層,10,廠辦,見其他登記事項,鋼筋混凝土造,,396.64,0,0,0,無,無,51360000,142398,坡道平面,79.08,6140000,裝修工程平頂天花板含送風機、高架地板,RPWPMLPKRHIGFHF17CB,遠雄擎光,A4-7F號,
中和區,房地(土地+建物)+車位,新北市中和區新民街和員山路466巷口,134.81,工,,,1120831,土地1建物1車位4,十層,10,廠辦,見其他登記事項,鋼筋混凝土造,,736.05,0,0,0,無,無,101330000,146208,坡道平面,105.44,9130000,裝修工程平頂天花板含送風機、高架地板,RPXPMLPKRHIGFHF27CB,遠雄擎光,A1-10F號,
