鄉鎮市區,交易標的,土地位置建物門牌,土地面積平方公尺,都市土地使用分區,非都市土地使用分區,非都市土地使用編定,租賃年月日,租賃筆棟數,租賃層次,總樓層數,建物型態,主要用途,主要建材,建築完成年月,建物總面積平方公尺,建物現況格局-房,建物現況格局-廳,建物現況格局-衛,建物現況格局-隔間,有無管理組織,有無附傢俱,總額元,單價元平方公尺,車位類別,車位面積平方公尺,車位總額元,備註,編號,出租型態,有無管理員,租賃期間,有無電梯,附屬設備,租賃住宅服務
The villages and towns urban district,transaction sign,land sector position building sector house number plate,land shifting total area square meter,the use zoning or compiles and checks,the non-metropolis land use district,non-metropolis land use,transaction year month and day,transaction pen number,shifting level,total floor number,building state,main use,main building materials,construction to complete the years,building shifting total area,Building present situation pattern - room,building present situation pattern - hall,building present situation pattern - health,building present situation pattern - compartmented,Whether there is manages the organization,Whether there is attaches the furniture,total price NTD,the unit price (NTD / square meter),the berth category,berth shifting total area square meter,the berth total price NTD,the note,serial number,Rental type,Residential Manager,Rental period,elevator,equipment,Rental residential services
平鎮區,租賃房屋+車位,桃園市平鎮區大興街４２號八樓,0.0,,,,1121014,土地0建物1車位1,八層,14,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,1040416,134.84,2,2,1,有,有,有,18500,149,坡道平面,27.34,2500,水電費及管理費每月 2000 元 由承租人負擔,RPQNMLLMIIIGFGH18CC,整棟(戶)出租,有,1121020~1131019,有,冷氣、熱水器、洗衣機、冰箱,社會住宅代管
平鎮區,租賃房屋,桃園市平鎮區新富街１０２號４樓,0.0,,,,1121025,土地0建物1車位0,四層,12,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,0890714,149.68,3,1,2,有,有,無,15000,100,,0.0,0,,RPRNMLLMIIIGFGH28CC,整棟(戶)出租,有,1121101~1131031,有,冷氣、熱水器、洗衣機、電視機,社會住宅代管
平鎮區,租賃房屋,桃園市平鎮區廣西路４巷２７弄１衖１３號,80.0,住,,,1121016,土地3建物1車位0,全,4,透天厝,住家用,鋼筋混凝土造,0780729,215.79,4,1,1,有,無,無,13000,60,,0.0,0,水費、電費、瓦斯費、網路費由承租人負擔。,RPSNMLLMIIIGFGH38CC,整棟(戶)出租,無,1121101~1131031,無,熱水器、瓦斯或天然氣,社會住宅代管
平鎮區,租賃房屋,桃園市平鎮區大昌路５７巷３號五樓,0.0,,,,1121022,土地0建物1車位0,五層,5,公寓(5樓含以下無電梯),廠房、辦公室、宿舍,鋼筋混凝土造,0821016,101.33000000000001,3,2,2,有,無,有,8000,79,,0.0,0,水電費由承租人負擔,RPTNMLLMIIIGFGH48CC,整棟(戶)出租,無,1121115~1131114,無,冷氣、熱水器、洗衣機、電視機、冰箱,社會住宅代管
平鎮區,租賃房屋,桃園市平鎮區環南路二段２６５號十二樓之１,0.0,,,,1121031,土地0建物1車位0,十二層,18,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,0880726,125.94,3,2,2,有,無,有,13500,107,,0.0,0,社會住宅  水電費由承租人負擔,RPUNMLLMIIIGFGH58CC,整棟(戶)出租,無,1121101~1131031,有,冷氣、熱水器、洗衣機、電視機、冰箱、瓦斯或天然氣,社會住宅代管
平鎮區,租賃房屋,桃園市平鎮區長安路３巷６號,0.0,,,,1121022,土地0建物1車位0,全,2,透天厝,住家用,加強磚造,0651217,128.16,4,2,2,有,無,有,10000,78,,0.0,0,社會住宅由承租人自付水電等費用,RPVNMLLMIIIGFGH68CC,整棟(戶)出租,無,1121123~1131122,無,冷氣、熱水器、洗衣機、電視機、冰箱,社會住宅代管
平鎮區,租賃房屋,桃園市平鎮區中央路３６９巷５６號二樓,0.0,,,,1121026,土地0建物1車位0,二層,4,華廈(10層含以下有電梯),住家用,鋼筋混凝土造,0950605,33.47,0,0,0,無,有,無,6300,188,,0.0,0,管理費另計700元 機車位另計0元,RPWNMLLMIIIGFGH78CC,整棟(戶)出租,有,1121028~1131027,有,冷氣、熱水器、電視機、冰箱,社會住宅代管
平鎮區,租賃房屋+車位,桃園市平鎮區環南路二段１６號十三樓之５,0.0,,,,1121031,土地0建物1車位1,十三層,14,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,0930402,117.75999999999999,3,2,2,有,有,有,17800,151,坡道機械,0.0,0,管理費2200元 瓦斯費 水電費 由承租人負擔租賃建物部分範圍，且未計入共有部分面積；,RPXNMLLMIIIGFGH88CC,整棟(戶)出租,有,1121101~1131031,有,冷氣、熱水器、洗衣機、電視機、冰箱、瓦斯或天然氣,社會住宅代管
龜山區,建物,桃園市龜山區文化五路４５號夾層、興華二街３３號夾層,0.0,住,,,1120811,土地0建物2車位0,見其他登記事項,6,店面(店鋪),一般零售業、住宅,鋼筋混凝土造,1110110,24.68,0,0,0,無,有,有,26000,1053,,0.0,0,112年9月1日起租3年1.桃園市龜山區文化五路45號夾層出租:13000元/月2.桃園市龜山區興華二街33號夾層出租:13000元/月3.另含社區管理費1000元,RPXNMLSKQHIGFHH57CC,,,,,,
龜山區,租賃房屋,桃園市龜山區文化二路２７５號七樓之A室,0.0,,,,1121028,土地0建物0車位0,七層,14,住宅大樓(11層含以上有電梯),集合住宅,鋼筋混凝土造,1110127,30.909999999999997,3,0,3,有,有,有,12000,388,,0.0,0,租金總額含管理費；水費；網路費；,RPPNMLLMIIIGFHH18CC,分租套房,有,1121101~1121231,有,冷氣、熱水器、洗衣機、電視機、冰箱、網路,一般代管
龜山區,租賃房屋,桃園市龜山區文化二路２８１號七樓之C室,0.0,,,,1121028,土地0建物0車位0,七層,14,住宅大樓(11層含以上有電梯),集合住宅,鋼筋混凝土造,1110127,35.55,3,0,3,有,有,有,11500,323,,0.0,0,租金總額含管理費；水費；網路費；,RPQNMLLMIIIGFHH28CC,分租套房,有,1121101~1130331,有,冷氣、熱水器、洗衣機、電視機、冰箱、網路,一般代管
龜山區,租賃房屋+車位,桃園市龜山區樂善三路１４７號十二樓,0.0,,,,1121018,土地0建物1車位1,十二層,18,住宅大樓(11層含以上有電梯),集合住宅,鋼筋混凝土造,1110928,107.72999999999999,2,2,1,有,有,無,22000,254,坡道平面,29.13,2000,本案僅建物部份屬國家住宅及都市更新中心辦理社會住宅包租代管第4期計劃,RPRNMLLMIIIGFHH38CC,整棟(戶)出租,有,1121105~1131104,有,冷氣、熱水器、瓦斯或天然氣,社會住宅代管
龜山區,租賃房屋,桃園市龜山區樂善三路１３９號１１樓,0.0,,,,1121025,土地0建物1車位0,十一層,18,住宅大樓(11層含以上有電梯),集合住宅,鋼筋混凝土造,1110928,106.1,3,2,2,有,有,無,22500,212,,0.0,0,本案屬國家住宅及都市更新中心辦理社會住宅包租代管第4期計劃,RPSNMLLMIIIGFHH48CC,整棟(戶)出租,有,1121105~1131104,有,冷氣、熱水器、洗衣機、電視機、冰箱、瓦斯或天然氣,社會住宅代管
