編號,屋齡,建物移轉面積平方公尺,主要用途,主要建材,建築完成日期,總層數,建物分層,移轉情形
The serial number,room age,building shifting area square meter,the main use,main building materials,construction completes the date,total layer,building lamination,
RPWOMLOLQHIGFAO17DA,8,14.64,共有部分,鋼筋混凝土造,104年5月20日,十五層,,持分移轉
RPWOMLOLQHIGFAO17DA,8,5.07,共有部分,鋼筋混凝土造,104年5月20日,十五層,,持分移轉
RPWOMLOLQHIGFAO17DA,8,45.20,共有部分,鋼筋混凝土造,104年5月20日,十五層,,持分移轉
RPUUMLLJRHIGFAO17DA,,86.30,住家用,加強磚造,,二層,一層 二層 平台,全筆移轉
RPTQMLLJRHIGFAO66DA,11,.02,守衛室,鋼筋混凝土造,101年8月21日,十一層,一層,持分移轉
RPTQMLLJRHIGFAO66DA,11,82.15,集合住宅、機電設備空間,鋼筋混凝土造,101年8月21日,十一層,五層 陽台,全筆移轉
RPTQMLLJRHIGFAO66DA,11,.00,共有部分,鋼筋混凝土造,101年8月21日,十一層,,持分移轉
RPTQMLLJRHIGFAO66DA,11,13.23,共有部分,鋼筋混凝土造,101年8月21日,十一層,,持分移轉
RPTQMLLJRHIGFAO66DA,11,21.48,共有部分,鋼筋混凝土造,101年8月21日,十一層,,持分移轉
RPTQMLLJRHIGFAO66DA,11,25.74,共有部分,鋼筋混凝土造,101年8月21日,十一層,,持分移轉
RPSRMLQJRHIGFAO17DA,28,66.57,住家用,鋼筋混凝土造,84年9月25日,十三層,五層 陽台 花台,全筆移轉
RPSRMLQJRHIGFAO17DA,28,6.56,共有部分,鋼筋混凝土造,84年9月25日,十三層,,持分移轉
RPSRMLQJRHIGFAO17DA,28,6.52,共有部分,鋼筋混凝土造,84年9月25日,十三層,,持分移轉
RPROMLQKQHIGFAO76DA,30,.56,住家用,鋼筋混凝土造,82年11月4日,九層,一層 二層,持分移轉
RPROMLQKQHIGFAO76DA,30,56.02,住家用,鋼筋混凝土造,82年11月4日,九層,五層 陽台,全筆移轉
RPROMLQKQHIGFAO76DA,30,.04,共有部分,鋼筋混凝土造,82年11月4日,九層,,持分移轉
RPROMLQKQHIGFAO76DA,30,15.47,共有部分,鋼筋混凝土造,82年11月4日,九層,,持分移轉
RPPNMLRJRHIGFAO56DA,13,.07,管理員室,鋼筋混凝土造,99年8月24日,十二層,一層,持分移轉
RPPNMLRJRHIGFAO56DA,13,62.97,集合住宅,鋼筋混凝土造,99年8月24日,十二層,六層 陽台 雨遮,全筆移轉
RPPNMLRJRHIGFAO56DA,13,31.03,共有部分,鋼筋混凝土造,99年8月24日,十四層,,持分移轉
RPPNMLRJRHIGFAO56DA,13,16.66,共有部分,鋼筋混凝土造,99年8月24日,十四層,,持分移轉
RPPNMLRJRHIGFAO56DA,13,10.20,共有部分,鋼筋混凝土造,99年8月24日,十二層,,持分移轉
RPUPMLLKRHIGFAO76DA,11,93.57,集合住宅,鋼筋混凝土造,101年2月29日,十五層,十三層 陽台 雨遮,全筆移轉
RPUPMLLKRHIGFAO76DA,11,47.77,共有部分,鋼筋混凝土造,101年2月29日,十五層,,持分移轉
RPUPMLLKRHIGFAO76DA,11,23.76,共有部分,鋼筋混凝土造,101年2月29日,十五層,,持分移轉
RPTOMLSJRHIGFAO17DA,15,.01,守衛室,鋼筋混凝土造,97年11月26日,十四層,一層,持分移轉
RPTOMLSJRHIGFAO17DA,15,157.29,辦公室、機電空間,鋼筋混凝土造,97年11月26日,十四層,一層 陽台 見其他登記事項,全筆移轉
RPTOMLSJRHIGFAO17DA,15,21.00,樓梯間、樓梯電梯間、水箱、昇降機械室,鋼筋混凝土造,97年11月26日,十四層,,持分移轉
RPTOMLSJRHIGFAO17DA,15,.00,樓梯間、樓梯電梯間、水箱、昇降機械室,鋼筋混凝土造,97年11月26日,十四層,,持分移轉
RPTOMLSJRHIGFAO17DA,15,41.25,消防機械室、機電設備空間、防空避難室兼停車空間、污水機房電信室、台電配電室、發電機室、停車空間、開放空間,鋼筋混凝土造,97年11月26日,十四層,,持分移轉
RPTOMLSJRHIGFAO17DA,15,39.49,消防機械室、機電設備空間、防空避難室兼停車空間、污水機房電信室、台電配電室、發電機室、停車空間、開放空間,鋼筋混凝土造,97年11月26日,十四層,,持分移轉
RPPNMLNKRHIGFAO88DA,21,110.63,住家用,鋼筋混凝土造,92年1月10日,十三層,九層 陽台,全筆移轉
RPPNMLNKRHIGFAO88DA,21,23.92,停車空間、機械室、騎樓、梯間、車道、防空避難室,鋼筋混凝土造,92年1月10日,十三層,,持分移轉
RPPNMLNKRHIGFAO88DA,21,7.69,梯間,鋼筋混凝土造,92年1月10日,十三層,,持分移轉
