鄉鎮市區,交易標的,土地位置建物門牌,土地面積平方公尺,都市土地使用分區,非都市土地使用分區,非都市土地使用編定,租賃年月日,租賃筆棟數,租賃層次,總樓層數,建物型態,主要用途,主要建材,建築完成年月,建物總面積平方公尺,建物現況格局-房,建物現況格局-廳,建物現況格局-衛,建物現況格局-隔間,有無管理組織,有無附傢俱,總額元,單價元平方公尺,車位類別,車位面積平方公尺,車位總額元,備註,編號,出租型態,有無管理員,租賃期間,有無電梯,附屬設備,租賃住宅服務
The villages and towns urban district,transaction sign,land sector position building sector house number plate,land shifting total area square meter,the use zoning or compiles and checks,the non-metropolis land use district,non-metropolis land use,transaction year month and day,transaction pen number,shifting level,total floor number,building state,main use,main building materials,construction to complete the years,building shifting total area,Building present situation pattern - room,building present situation pattern - hall,building present situation pattern - health,building present situation pattern - compartmented,Whether there is manages the organization,Whether there is attaches the furniture,total price NTD,the unit price (NTD / square meter),the berth category,berth shifting total area square meter,the berth total price NTD,the note,serial number,Rental type,Residential Manager,Rental period,elevator,equipment,Rental residential services
竹北市,建物,新竹縣竹北市莊敬六街１１號１４樓之５,0.0,商,,,1120803,土地0建物1車位0,十四層,15,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,0941114,127.22,2,2,2,有,有,有,19000,149,,0.0,0,,RPTNMLTLQHIGFBJ96CC,,,,,,
新豐鄉,建物,新竹縣新豐鄉新興路３５巷１０之１號北室,0.0,住,,,1120821,土地0建物1車位0,二層,5,套房(1房1廳1衛),住家用,鋼筋混凝土造,,36.06,1,0,1,有,有,有,7800,216,,0.0,0,每月水電瓦斯費由承租人另外負擔。,RPPNMLTLQHIGFDJ76CC,,,,,,
竹北市,建物,新竹縣竹北市嘉興路３４９巷５號三樓,0.0,住,,,1120823,土地0建物1車位0,三層,6,華廈(10層含以下有電梯),住家用,鋼筋混凝土造,0840529,90.43,2,2,2,有,有,有,19300,213,,0.0,0,,RPPNMLKMQHIGFBJ38CC,,,,,,
關西鎮,建物,新竹縣關西鎮信義街８０巷５號三樓,0.0,住,,,1120824,土地0建物1車位1,見其他登記事項,5,公寓(5樓含以下無電梯),住家用,鋼筋混凝土造,0840703,224.67000000000002,4,3,2,有,有,有,24000,107,坡道平面,0.0,0,,RPQNMLKMQHIGFBJ48CC,,,,,,
竹東鎮,建物,新竹縣竹東鎮新生路３３４號五樓,0.0,住,,,1120803,土地0建物1車位0,五層,5,公寓(5樓含以下無電梯),住家用,鋼筋混凝土造,,80.06,3,2,2,有,無,有,11000,137,,0.0,0,,RPPNMLKMQHIGFCJ48CC,,,,,,
新豐鄉,建物,新竹縣新豐鄉新興路３５巷１２號南室,0.0,住,,,1120820,土地0建物1車位0,一層,5,套房(1房1廳1衛),住家用,鋼筋混凝土造,,36.06,1,0,1,有,有,有,7000,194,,0.0,0,每月水電瓦斯費由承租人另外負擔。,RPPNMLKMQHIGFDJ58CC,,,,,,
寶山鄉,建物,新竹縣寶山鄉湳坑路２１９號,0.0,,山坡地保育區,丙種建築用地,1120825,土地0建物1車位0,全,3,透天厝,住家用,鋼筋混凝土造,0900720,30.12,2,1,1,有,無,有,18000,598,,0.0,0,部分承租。門牌整編依謄本門牌申報。租金含水費。含增建或未登記建物。；,RPPNMLLMQHIGFCJ58CC,,,,,,
竹東鎮,建物,新竹縣竹東鎮北興路三段５０３之１號七樓,0.0,住,,,1120829,土地0建物1車位0,七層,10,華廈(10層含以下有電梯),住家用,鋼筋混凝土造,0830506,105.11,3,2,2,有,有,有,15000,143,,0.0,0,每月水電瓦斯費由承租人另外負擔。,RPQNMLLMQHIGFCJ68CC,,,,,,
竹東鎮,建物,新竹縣竹東鎮中興路二段１５２巷３３弄２號四樓,0.0,,特定農業區,甲種建築用地,1120829,土地0建物1車位0,四層,5,華廈(10層含以下有電梯),住家用,鋼筋混凝土造,0890427,100.32,3,2,2,有,有,有,14000,140,,0.0,0,水電瓦斯費及每月管理費1450元由承租人另外負擔。,RPRNMLLMQHIGFCJ78CC,,,,,,
新豐鄉,建物,新竹縣新豐鄉新興路３５巷８之２號北室,0.0,住,,,1120824,土地0建物1車位0,三層,5,套房(1房1廳1衛),住家用,鋼筋混凝土造,,36.06,1,0,1,有,有,有,7800,216,,0.0,0,每月水電瓦斯費由承租人另外負擔。,RPPNMLLMQHIGFDJ68CC,,,,,,
新豐鄉,建物,新竹縣新豐鄉新興路３５巷１０之２號南室,0.0,住,,,1120829,土地0建物1車位0,三層,5,套房(1房1廳1衛),住家用,鋼筋混凝土造,,36.06,1,0,1,有,有,有,7800,216,,0.0,0,每月水電瓦斯費由承租人另外負擔。,RPQNMLLMQHIGFDJ78CC,,,,,,
