鄉鎮市區,交易標的,土地位置建物門牌,土地面積平方公尺,都市土地使用分區,非都市土地使用分區,非都市土地使用編定,租賃年月日,租賃筆棟數,租賃層次,總樓層數,建物型態,主要用途,主要建材,建築完成年月,建物總面積平方公尺,建物現況格局-房,建物現況格局-廳,建物現況格局-衛,建物現況格局-隔間,有無管理組織,有無附傢俱,總額元,單價元平方公尺,車位類別,車位面積平方公尺,車位總額元,備註,編號,出租型態,有無管理員,租賃期間,有無電梯,附屬設備,租賃住宅服務
The villages and towns urban district,transaction sign,land sector position building sector house number plate,land shifting total area square meter,the use zoning or compiles and checks,the non-metropolis land use district,non-metropolis land use,transaction year month and day,transaction pen number,shifting level,total floor number,building state,main use,main building materials,construction to complete the years,building shifting total area,Building present situation pattern - room,building present situation pattern - hall,building present situation pattern - health,building present situation pattern - compartmented,Whether there is manages the organization,Whether there is attaches the furniture,total price NTD,the unit price (NTD / square meter),the berth category,berth shifting total area square meter,the berth total price NTD,the note,serial number,Rental type,Residential Manager,Rental period,elevator,equipment,Rental residential services
屏東市,房地(土地+建物),屏東縣屏東市廣東路７４４巷９８號,124.0,住,,,1120824,土地1建物1車位0,全,4,透天厝,住家用,鋼筋混凝土造,0820118,275.51,6,2,5,有,無,有,20000,73,,0.0,0,,RPPNMLTLQHIGFAT67EC,,,,,,
長治鄉,建物,屏東縣長治鄉長春街一段５２號三樓之５,0.0,住,,,1120807,土地0建物1車位0,三層,6,套房(1房1廳1衛),辦公室,鋼筋混凝土造,0930630,21.61,1,0,1,有,有,有,4050,187,,0.0,0,,RPPNMLKMQHIGFAT66CC,,,,,,
長治鄉,建物,屏東縣長治鄉長春街一段５２號六樓之６,0.0,住,,,1120808,土地0建物1車位0,六層,6,套房(1房1廳1衛),辦公室,鋼筋混凝土造,0930630,21.8,1,0,1,有,有,有,4500,206,,0.0,0,,RPQNMLKMQHIGFAT76CC,,,,,,
潮州鎮,房地(土地+建物),屏東縣潮州鎮中洲路１６５之７號,79.99,住,,,1120802,土地1建物1車位0,見其他登記事項,5,店面(店鋪),住商用,鋼筋混凝土造,0870116,253.44,4,4,4,有,無,無,21000,83,,0.0,0,,RPPNMLKMQHIGFCT86CC,,,,,,
新園鄉,土地,新吉段1144地號,1300.0,,特定農業區,農牧用地,1120814,土地1建物0車位0,,,其他,,,,0.0,0,0,0,有,無,無,45000,35,,0.0,0,含增建或未登記建物。；,RPPNMLKMQHIGFDT96CC,,,,,,
內埔鄉,建物,屏東縣內埔鄉南山路８８號三樓之５７,0.0,,鄉村區,乙種建築用地,1120807,土地0建物1車位0,三層,6,套房(1房1廳1衛),見使用執照,鋼筋混凝土造,0930712,19.39,1,0,1,有,有,有,3200,165,,0.0,0,,RPPNMLLMQHIGFCT96CC,,,,,,
屏東市,房地(土地+建物),屏東縣屏東市濟南街１之１７號,27.16,住,,,1120821,土地2建物1車位0,四層,5,公寓(5樓含以下無電梯),住家用,鋼筋混凝土造,0700420,209.45999999999998,3,1,2,有,無,有,8000,38,,0.0,0,此為屏東縣政府社會住宅包租代管計畫。水電瓦斯費由承租人負擔。,RPSNMLOLQHIGFAT27CC,,,,,,
枋寮鄉,租賃房屋,屏東縣枋寮鄉東海村仁愛街１４５巷６５號,0.0,,,,1120822,土地0建物1車位0,見其他登記事項,2,公寓(5樓含以下無電梯),住家用,加強磚造,0680322,85.44,3,2,2,有,無,無,12000,140,,0.0,0,,RPPNMLSJRHIGFFT77CC,整棟(戶)出租,無,1120822~1130821,無,熱水器,社會住宅代管
屏東市,租賃房屋,屏東縣屏東市永大路６０號,191.0,住,,,1120813,土地1建物1車位0,全,3,透天厝,店舖、住宅、停車空間,鋼筋混凝土造,0960921,354.44,3,2,3,有,無,無,70000,197,,0.0,0,,RPPNMLLKRHIGFAT66CC,,無,1120813~1270812,無,冷氣,
內埔鄉,租賃房屋,屏東縣內埔鄉福泰路３之１號１樓,0.0,,,,1120820,土地0建物0車位0,一層,7,華廈(10層含以下有電梯),集合住宅,鋼筋混凝土構造,1031217,33.27,3,0,3,有,有,有,5000,150,,0.0,0,,RPPNMLNKRHIGFCT07CC,分租套房,有,1120901~1130831,有,冷氣、熱水器、洗衣機、電視機、冰箱、網路,一般代管
內埔鄉,租賃房屋,屏東縣內埔鄉福泰路３之１２號１樓,0.0,,,,1120818,土地0建物0車位0,一層,7,華廈(10層含以下有電梯),集合住宅,鋼筋混凝土構造,1031217,33.8,5,0,5,有,有,有,5000,148,,0.0,0,,RPQNMLNKRHIGFCT17CC,分租套房,有,1120901~1130831,有,冷氣、熱水器、洗衣機、電視機、冰箱、網路,一般代管
內埔鄉,租賃房屋,屏東縣內埔鄉福泰路３之３號１樓,0.0,,,,1120905,土地0建物0車位0,一層,7,華廈(10層含以下有電梯),集合住宅,鋼筋混凝土構造,1031217,33.5,3,0,3,有,有,有,5000,149,,0.0,0,,RPRNMLNKRHIGFCT27CC,分租套房,有,1120901~1130831,有,冷氣、熱水器、洗衣機、電視機、冰箱、網路,一般代管
內埔鄉,租賃房屋,屏東縣內埔鄉福泰路３號２樓,0.0,,,,1120825,土地0建物0車位0,二層,7,華廈(10層含以下有電梯),集合住宅,鋼筋混凝土構造,1031217,38.64,4,0,4,有,有,有,5000,129,,0.0,0,,RPSNMLNKRHIGFCT37CC,分租套房,有,1120901~1130831,有,冷氣、熱水器、洗衣機、電視機、冰箱、網路,一般代管
內埔鄉,租賃房屋,屏東縣內埔鄉福泰路３之９號２樓,0.0,,,,1120905,土地0建物0車位0,二層,7,華廈(10層含以下有電梯),集合住宅,鋼筋混凝土構造,1031217,33.24,3,0,3,有,有,有,5000,150,,0.0,0,,RPTNMLNKRHIGFCT47CC,分租套房,有,1120901~1130831,有,冷氣、熱水器、洗衣機、電視機、冰箱、網路,一般代管
內埔鄉,租賃房屋,屏東縣內埔鄉福泰路３之１２號３樓,0.0,,,,1120906,土地0建物0車位0,三層,7,華廈(10層含以下有電梯),集合住宅,鋼筋混凝土構造,1031217,33.8,5,0,5,有,有,有,5000,148,,0.0,0,,RPUNMLNKRHIGFCT57CC,分租套房,有,1120901~1130831,有,冷氣、熱水器、洗衣機、電視機、冰箱、網路,一般代管
內埔鄉,租賃房屋,屏東縣內埔鄉福泰路３-６號４樓,0.0,,,,1120905,土地0建物0車位0,四層,7,華廈(10層含以下有電梯),集合住宅,鋼筋混凝土構造,1031217,29.52,3,0,3,有,有,有,5000,169,,0.0,0,多人共同承租2；,RPVNMLNKRHIGFCT67CC,分租套房,有,1120801~1130731,有,冷氣、熱水器、洗衣機、電視機、冰箱、網路,一般代管
內埔鄉,租賃房屋,屏東縣內埔鄉福泰路３之７號４樓,0.0,,,,1120905,土地0建物0車位0,四層,7,華廈(10層含以下有電梯),集合住宅,鋼筋混凝土構造,1031217,29.52,3,0,3,有,有,有,5000,169,,0.0,0,,RPWNMLNKRHIGFCT77CC,分租套房,有,1120901~1130831,有,冷氣、熱水器、洗衣機、電視機、冰箱、網路,一般代管
內埔鄉,租賃房屋,屏東縣內埔鄉福泰路３之１３號５樓,0.0,,,,1120906,土地0建物0車位0,五層,7,華廈(10層含以下有電梯),集合住宅,鋼筋混凝土構造,1031217,33.19,5,0,5,有,有,有,5000,151,,0.0,0,多人共同承租2；,RPXNMLNKRHIGFCT87CC,分租套房,有,1120901~1130831,有,冷氣、熱水器、洗衣機、電視機、冰箱、網路,一般代管
內埔鄉,租賃房屋,屏東縣內埔鄉福泰路３之３號６樓,0.0,,,,1120905,土地0建物0車位0,六層,7,華廈(10層含以下有電梯),集合住宅,鋼筋混凝土構造,1031217,33.5,3,0,3,有,有,有,5000,149,,0.0,0,多人共同承租2；,RPOOMLNKRHIGFCT07CC,分租套房,有,1120901~1130831,有,冷氣、熱水器、洗衣機、電視機、冰箱、網路,一般代管
內埔鄉,租賃房屋,屏東縣內埔鄉福泰路３之１號６樓,0.0,,,,1120831,土地0建物0車位0,六層,7,華廈(10層含以下有電梯),集合住宅,鋼筋混凝土構造,1031217,33.27,3,0,3,有,有,有,5000,150,,0.0,0,,RPPOMLNKRHIGFCT17CC,分租套房,有,1120901~1130831,有,冷氣、熱水器、洗衣機、電視機、冰箱、網路,一般代管
內埔鄉,租賃房屋,屏東縣內埔鄉福泰路３之５號６樓,0.0,,,,1120907,土地0建物0車位0,六層,7,華廈(10層含以下有電梯),集合住宅,鋼筋混凝土構造,1031217,34.19,3,0,3,有,有,有,5000,146,,0.0,0,,RPQOMLNKRHIGFCT27CC,分租套房,有,1120701~1130630,有,冷氣、熱水器、洗衣機、電視機、冰箱、網路,一般代管
內埔鄉,租賃房屋,屏東縣內埔鄉福泰路３之５號７樓,0.0,,,,1120908,土地0建物0車位0,七層,7,華廈(10層含以下有電梯),集合住宅,鋼筋混凝土構造,1031217,34.19,3,0,3,有,有,有,5000,146,,0.0,0,,RPSOMLNKRHIGFCT47CC,分租套房,有,1120901~1130831,有,冷氣、熱水器、洗衣機、電視機、冰箱、網路,一般代管
內埔鄉,租賃房屋,屏東縣內埔鄉福泰路３之１２號７樓,0.0,,,,1120905,土地0建物0車位0,七層,7,華廈(10層含以下有電梯),集合住宅,鋼筋混凝土構造,1031217,33.8,5,0,5,有,有,有,5000,148,,0.0,0,多人共同承租2；,RPTOMLNKRHIGFCT57CC,分租套房,有,1120901~1130831,有,冷氣、熱水器、洗衣機、電視機、冰箱、網路,一般代管
內埔鄉,租賃房屋,屏東縣內埔鄉福泰路３之１３號７樓,0.0,,,,1120908,土地0建物0車位0,七層,7,華廈(10層含以下有電梯),集合住宅,鋼筋混凝土構造,1031217,33.19,5,0,5,有,有,有,5000,151,,0.0,0,多人共同承租2；,RPUOMLNKRHIGFCT67CC,分租套房,有,1120901~1130831,有,冷氣、熱水器、洗衣機、電視機、冰箱、網路,一般代管
內埔鄉,租賃房屋,屏東縣內埔鄉壽比路２２８號２樓之２,0.0,,,,1120906,土地0建物0車位0,二層,7,華廈(10層含以下有電梯),集合住宅,鋼筋混凝土構造,1051104,31.8,2,0,2,有,有,有,5600,176,,0.0,0,,RPWOMLNKRHIGFCT87CC,分租套房,有,1120901~1130831,有,冷氣、熱水器、洗衣機、電視機、冰箱、網路,一般代管
內埔鄉,租賃房屋,屏東縣內埔鄉壽比路２３０號２樓之２,0.0,,,,1120830,土地0建物0車位0,二層,7,華廈(10層含以下有電梯),集合住宅,鋼筋混凝土構造,1051104,30.03,2,0,2,有,有,有,5400,180,,0.0,0,多人共同承租2；,RPXOMLNKRHIGFCT97CC,分租套房,有,1120901~1130831,有,冷氣、熱水器、洗衣機、電視機、冰箱、網路,一般代管
內埔鄉,租賃房屋,屏東縣內埔鄉壽比路２３２號３樓之３,0.0,,,,1120825,土地0建物0車位0,三層,7,華廈(10層含以下有電梯),集合住宅,鋼筋混凝土構造,1051104,30.9,3,0,3,有,有,有,5500,178,,0.0,0,,RPOPMLNKRHIGFCT17CC,分租套房,有,1120901~1130831,有,冷氣、熱水器、洗衣機、電視機、冰箱、網路,一般代管
內埔鄉,租賃房屋,屏東縣內埔鄉壽比路２２８號３樓之２,0.0,,,,1120908,土地0建物0車位0,三層,7,華廈(10層含以下有電梯),集合住宅,鋼筋混凝土構造,1051104,32.63,2,0,2,有,有,有,5500,169,,0.0,0,多人共同承租2；,RPPPMLNKRHIGFCT27CC,分租套房,有,1120701~1130630,有,冷氣、熱水器、洗衣機、電視機、冰箱、網路,一般代管
內埔鄉,租賃房屋,屏東縣內埔鄉壽比路２３２號４樓之３,0.0,,,,1120901,土地0建物0車位0,四層,7,華廈(10層含以下有電梯),集合住宅,鋼筋混凝土構造,1051104,30.9,3,0,3,有,有,有,5500,178,,0.0,0,,RPQPMLNKRHIGFCT37CC,分租套房,有,1120901~1130831,有,冷氣、熱水器、洗衣機、電視機、冰箱、網路,一般代管
內埔鄉,租賃房屋,屏東縣內埔鄉壽比路２２８號４樓之３,0.0,,,,1120824,土地0建物0車位0,四層,7,華廈(10層含以下有電梯),集合住宅,鋼筋混凝土構造,1051104,30.94,3,0,3,有,有,有,5500,178,,0.0,0,多人共同承租2；,RPRPMLNKRHIGFCT47CC,分租套房,有,1120801~1130731,有,冷氣、熱水器、洗衣機、電視機、冰箱、網路,一般代管
內埔鄉,租賃房屋,屏東縣內埔鄉壽比路２２８號６樓之２,0.0,,,,1120825,土地0建物0車位0,六層,7,華廈(10層含以下有電梯),集合住宅,鋼筋混凝土構造,1051104,32.63,20,0,2,有,有,有,5600,172,,0.0,0,,RPSPMLNKRHIGFCT57CC,分租套房,有,1120901~1130831,有,冷氣、熱水器、洗衣機、電視機、冰箱、網路,一般代管
內埔鄉,租賃房屋,屏東縣內埔鄉壽比路２３２號６樓之５,0.0,,,,1120822,土地0建物0車位0,六層,7,華廈(10層含以下有電梯),集合住宅,鋼筋混凝土構造,1051104,30.29,3,0,3,有,有,有,5500,182,,0.0,0,,RPTPMLNKRHIGFCT67CC,分租套房,有,1120901~1130831,有,冷氣、熱水器、洗衣機、電視機、冰箱、網路,一般代管
內埔鄉,租賃房屋,屏東縣內埔鄉壽比路２３２號６樓之３,0.0,,,,1120818,土地0建物0車位0,六層,7,華廈(10層含以下有電梯),集合住宅,鋼筋混凝土構造,1051104,30.9,3,0,3,有,有,有,5600,181,,0.0,0,,RPUPMLNKRHIGFCT77CC,分租套房,有,1120901~1130831,有,冷氣、熱水器、洗衣機、電視機、冰箱、網路,一般代管
內埔鄉,租賃房屋,屏東縣內埔鄉壽比路２２８號７樓之１,0.0,,,,1120908,土地0建物0車位0,七層,7,華廈(10層含以下有電梯),集合住宅,鋼筋混凝土構造,1051104,30.84,2,0,2,有,有,有,5600,182,,0.0,0,,RPVPMLNKRHIGFCT87CC,分租套房,有,1120901~1130831,有,冷氣、熱水器、洗衣機、電視機、冰箱、網路,一般代管
內埔鄉,租賃房屋,屏東縣內埔鄉壽比路２３０號７樓之６,0.0,,,,1120908,土地0建物0車位0,七層,7,華廈(10層含以下有電梯),集合住宅,鋼筋混凝土構造,1051104,30.31,3,0,3,有,有,有,5600,185,,0.0,0,多人共同承租2；,RPWPMLNKRHIGFCT97CC,分租套房,有,1120901~1130831,有,冷氣、熱水器、洗衣機、電視機、冰箱、網路,一般代管
內埔鄉,租賃房屋,屏東縣內埔鄉福泰路３之５號２樓,0.0,,,,1120818,土地0建物0車位0,二層,7,華廈(10層含以下有電梯),集合住宅,鋼筋混凝土構造,1031217,34.19,3,0,3,有,有,有,5000,146,,0.0,0,,RPXPMLNKRHIGFCT08CC,分租套房,有,1120901~1130831,有,冷氣、熱水器、洗衣機、電視機、冰箱、網路,一般代管
內埔鄉,租賃房屋,屏東縣內埔鄉福泰路３之５號３樓,0.0,,,,1120817,土地0建物0車位0,三層,7,華廈(10層含以下有電梯),集合住宅,鋼筋混凝土構造,1031217,34.19,3,0,3,有,有,有,5000,146,,0.0,0,,RPOQMLNKRHIGFCT27CC,分租套房,有,1120901~1130831,有,冷氣、熱水器、洗衣機、電視機、冰箱、網路,一般代管
內埔鄉,租賃房屋,屏東縣內埔鄉福泰路３之９號３樓,0.0,,,,1120816,土地0建物0車位0,三層,7,華廈(10層含以下有電梯),集合住宅,鋼筋混凝土構造,1031217,33.24,3,0,3,有,有,有,5000,150,,0.0,0,,RPPQMLNKRHIGFCT37CC,分租套房,有,1120901~1130831,有,冷氣、熱水器、洗衣機、電視機、冰箱、網路,一般代管
內埔鄉,租賃房屋,屏東縣內埔鄉福泰路３之７號４樓,0.0,,,,1120818,土地0建物0車位0,四層,7,華廈(10層含以下有電梯),集合住宅,鋼筋混凝土構造,1031217,29.52,3,0,3,有,有,有,5000,169,,0.0,0,,RPQQMLNKRHIGFCT47CC,分租套房,有,1120901~1130831,有,冷氣、熱水器、洗衣機、電視機、冰箱、網路,一般代管
內埔鄉,租賃房屋,屏東縣內埔鄉福泰路３之１０號５樓,0.0,,,,1120817,土地0建物0車位0,五層,7,華廈(10層含以下有電梯),集合住宅,鋼筋混凝土構造,1031217,33.5,3,0,3,有,有,有,5000,149,,0.0,0,,RPRQMLNKRHIGFCT57CC,分租套房,有,1120901~1130831,有,冷氣、熱水器、洗衣機、電視機、冰箱、網路,一般代管
內埔鄉,租賃房屋,屏東縣內埔鄉福泰路３之２號７樓,0.0,,,,1120816,土地0建物0車位0,七層,7,華廈(10層含以下有電梯),集合住宅,鋼筋混凝土構造,1031217,33.27,3,0,3,有,有,有,5000,150,,0.0,0,,RPSQMLNKRHIGFCT67CC,分租套房,有,1120901~1130831,有,冷氣、熱水器、洗衣機、電視機、冰箱、網路,一般代管
屏東市,租賃房屋+車位,屏東縣屏東市大連路５８-７０號,75.0,其他,,,1120914,土地1建物1車位1,見其他登記事項,3,公寓(5樓含以下無電梯),住家用,鋼筋混凝土加強磚造,0660715,84.6,4,2,3,有,無,有,26800,317,一樓平面,0.0,0,,RPPNMLOKRHIGFAT96CC,整棟(戶)出租,無,1120920~1130919,無,冷氣、熱水器、洗衣機、電視機、冰箱、瓦斯或天然氣、有線電視、網路,
長治鄉,租賃房屋,屏東縣長治鄉長春街一段５２號２樓之１５,0.0,,,,1120821,土地0建物1車位0,二層,6,華廈(10層含以下有電梯),辦公室,鋼筋混凝土造,0930630,21.68,1,1,1,有,無,無,6000,277,,0.0,0,,RPPNMLRKRHIGFAT27CC,獨立套房,無,1120821~1130820,有,冷氣、熱水器,社會住宅代管
屏東市,租賃房屋,屏東縣屏東市武昌街１１７之１號４樓之７,0.0,,,,1120824,土地0建物1車位0,四層,7,華廈(10層含以下有電梯),集合住宅,鋼筋混凝土造,0841125,48.24,1,1,1,有,無,無,7800,162,,0.0,0,,RPQNMLRKRHIGFAT37CC,獨立套房,無,1120824~1130823,有,熱水器,社會住宅代管
屏東市,租賃房屋,屏東縣屏東市迪化街１８０號七樓之三,0.0,,,,1120912,土地0建物1車位0,七層,7,華廈(10層含以下有電梯),住家用,鋼筋混凝土造,0811020,110.97,3,2,2,有,有,有,11000,99,,0.0,0,,RPPNMLSKRHIGFAT37CC,整棟(戶)出租,有,1120915~1130914,有,冷氣、熱水器、瓦斯或天然氣,社會住宅包租轉租
屏東市,租賃房屋,屏東縣屏東市莊敬街一段８４巷１５弄２０之４號,0.0,,,,1120911,土地0建物1車位0,五層,5,公寓(5樓含以下無電梯),公寓,鋼筋混凝土造,0701230,81.81,3,2,2,有,無,有,13500,165,,0.0,0,,RPQNMLSKRHIGFAT47CC,整棟(戶)出租,無,1120911~1130910,無,冷氣、熱水器、洗衣機、冰箱、瓦斯或天然氣,社會住宅代管
屏東市,租賃房屋,屏東縣屏東市自由路８５號五樓之十二,0.0,,,,1120908,土地0建物1車位0,五層,13,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,0831104,36.69,1,0,1,有,有,有,6500,177,,0.0,0,,RPRNMLSKRHIGFAT57CC,整棟(戶)出租,有,1120910~1130909,有,冷氣、熱水器、洗衣機、電視機、冰箱,社會住宅代管
內埔鄉,租賃房屋,屏東縣內埔鄉學興路１００號,1.6,住,,,1120901,土地1建物0車位0,全,3,透天厝,住宅、樓梯間,鋼筋混凝土構造,1071025,29.0,5,2,5,有,無,有,7000,241,,0.0,0,租金總額含水費；電費；網路費；租賃建物部分範圍，且未計入共有部分面積；,RPPNMLSKRHIGFCT57CC,分租套房,無,1120902~1140930,無,冷氣、熱水器、洗衣機、冰箱、網路,一般轉租
內埔鄉,租賃房屋,屏東縣內埔鄉學興路１００號,1.6,住,,,1120904,土地1建物0車位0,全,3,透天厝,住宅、樓梯間,鋼筋混凝土構造,1071025,45.0,5,2,5,有,無,有,10000,222,,0.0,0,租金總額含水費；電費；網路費；租賃建物部分範圍，且未計入共有部分面積；,RPQNMLSKRHIGFCT67CC,分租套房,無,1120904~1130904,無,冷氣、熱水器、洗衣機、冰箱、網路,一般轉租
屏東市,租賃房屋,屏東縣屏東市復興南路一段２４９之１號,0.0,,,,1120913,土地0建物1車位0,三層,5,公寓(5樓含以下無電梯),住家用,鋼筋混凝土造,0730316,95.17999999999999,3,2,2,有,無,有,13500,142,,0.0,0,,RPRNMLTKRHIGFAT67CC,整棟(戶)出租,無,1120913~1130912,無,冷氣、熱水器、洗衣機、電視機、冰箱、瓦斯或天然氣,社會住宅代管
屏東市,租賃房屋,屏東縣屏東市武昌街１５號八樓之三,0.0,,,,1120908,土地0建物1車位0,八層,13,住宅大樓(11層含以上有電梯),集合住宅,鋼筋混凝土造,0831231,106.04,2,2,2,有,有,有,10000,94,,0.0,0,,RPSNMLTKRHIGFAT77CC,整棟(戶)出租,有,1120910~1130909,有,冷氣、熱水器、洗衣機、電視機、冰箱、瓦斯或天然氣,社會住宅包租轉租
屏東市,租賃房屋,屏東縣屏東市機場北路７３０號,0.0,,,,1120907,土地0建物1車位0,一層,14,住宅大樓(11層含以上有電梯),集合住宅,鋼筋混凝土造,0881204,121.85,3,2,2,有,有,有,12000,98,,0.0,0,,RPTNMLTKRHIGFAT87CC,整棟(戶)出租,有,1120910~1130909,有,冷氣、熱水器、洗衣機、電視機、冰箱、瓦斯或天然氣,社會住宅包租轉租
新埤鄉,土地,餉潭段221-73地號,89.0,,鄉村區,乙種建築用地,1120912,土地1建物0車位0,,,其他,,,,0.0,0,0,0,無,無,無,6800,76,,0.0,0,,RPPNMLTKRHIGFCT67CC,,,,,,
東港鎮,租賃房屋,屏東縣東港鎮共和街８０號三樓之一,0.0,,,,1120908,土地0建物1車位0,三層,10,華廈(10層含以下有電梯),集合住宅,鋼筋混凝土構造,1031015,185.9,3,2,2,有,有,無,13500,73,,0.0,0,此為屏東縣政府社會住宅包租代管計畫,RPQNMLTKRHIGFDT87CC,整棟(戶)出租,有,1120911~1130910,有,冷氣、熱水器、瓦斯或天然氣,社會住宅代管
枋寮鄉,租賃房屋,屏東縣枋寮鄉民族路４７之１號,0.0,,,,1120914,土地0建物1車位0,全,2,透天厝,住家用,加強磚造,0830523,95.94,4,2,2,有,無,有,12000,125,,0.0,0,此為屏東縣政府社會住宅包租代管計畫。,RPPNMLTKRHIGFFT97CC,整棟(戶)出租,無,1120914~1130913,無,冷氣、熱水器、電視機、冰箱、瓦斯或天然氣,社會住宅包租轉租
屏東市,租賃房屋+車位,屏東縣屏東市崇朝一路１１５號四樓之一,0.0,,,,1120915,土地0建物1車位1,四層,9,華廈(10層含以下有電梯),集合住宅,鋼筋混凝土造,1120203,141.26,3,2,2,有,有,有,17000,120,坡道機械,14.67,0,,RPPNMLKLRHIGFAT66CC,整棟(戶)出租,無,1120915~1130914,有,冷氣、熱水器、洗衣機、電視機、冰箱、瓦斯或天然氣,社會住宅代管
內埔鄉,租賃房屋,屏東縣內埔鄉勝利路４５７號,85.36,住,,,1120915,土地1建物1車位0,全,3,透天厝,住商用,鋼筋混凝土造,0810630,146.12,5,3,3,有,無,無,15000,103,,0.0,0,,RPPNMLKLRHIGFCT86CC,整棟(戶)出租,無,1121001~1170930,無,,
林邊鄉,租賃房屋,屏東縣林邊鄉和平路二巷１之３號,0.0,,,,1120902,土地0建物1車位0,全,2,透天厝,托兒所,鋼筋混凝土造,0790914,107.1,2,0,2,有,無,無,15000,140,,0.0,0,,RPPNMLKLRHIGFDT96CC,整棟(戶)出租,無,1120905~1130904,無,冷氣,
屏東市,租賃房屋,屏東縣屏東市和生路一段８０號十三樓,0.0,,,,1120912,土地0建物1車位0,十三層,13,住宅大樓(11層含以上有電梯),集合住宅,鋼筋混凝土造,0900118,118.27,3,2,2,有,有,有,13500,114,,0.0,0,,RPPNMLLLRHIGFAT76CC,整棟(戶)出租,有,1120915~1130914,有,冷氣、熱水器、洗衣機、電視機、冰箱、瓦斯或天然氣,社會住宅包租轉租
屏東市,租賃房屋,屏東縣屏東市華山街１０５號,0.0,,,,1120906,土地0建物1車位0,二層,5,公寓(5樓含以下無電梯),住家用,鋼筋混凝土造,0720808,79.31,2,2,2,有,無,有,8500,107,,0.0,0,,RPQNMLLLRHIGFAT86CC,整棟(戶)出租,無,1120907~1130906,無,冷氣、熱水器、洗衣機、電視機、冰箱、瓦斯或天然氣,社會住宅代管
屏東市,租賃房屋,屏東縣屏東市武威街１３之４號,0.0,,,,1120906,土地0建物1車位0,五層,5,公寓(5樓含以下無電梯),國民住宅,鋼筋混凝土造,0720330,84.3,3,2,2,有,無,有,12000,142,,0.0,0,,RPRNMLLLRHIGFAT96CC,整棟(戶)出租,無,1120913~1130912,無,冷氣、熱水器、洗衣機、電視機、冰箱、瓦斯或天然氣,社會住宅代管
屏東市,租賃房屋,屏東縣屏東市德豐街６７號六樓,0.0,,,,1120919,土地0建物1車位0,六層,7,華廈(10層含以下有電梯),住家用,鋼筋混凝土造,0810808,112.47,3,2,2,有,有,無,13000,116,,0.0,0,,RPTNMLLLRHIGFAT17CC,整棟(戶)出租,有,1120922~1130921,有,熱水器、瓦斯或天然氣,社會住宅代管
屏東市,租賃房屋,屏東縣屏東市瑞光路二段２巷９之１號六樓之５,0.0,,,,1120912,土地0建物1車位0,六層,7,華廈(10層含以下有電梯),住家用,鋼筋混凝土造,0841111,97.13,2,1,1,有,無,有,10000,103,,0.0,0,,RPPNMLNLRHIGFAT96CC,整棟(戶)出租,有,1120913~1130912,有,冷氣、熱水器、洗衣機、電視機、冰箱、瓦斯或天然氣,社會住宅包租轉租
潮州鎮,租賃房屋,屏東縣潮州鎮光輪路１５５號六樓之１５,0.0,,,,1120918,土地0建物1車位0,六層,11,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,0850328,113.76,3,1,2,有,有,有,12000,105,,0.0,0,此為屏東縣政府社會住宅包租代管計畫,RPPNMLNLRHIGFCT17CC,整棟(戶)出租,有,1120926~1130925,有,冷氣、熱水器、洗衣機、冰箱、瓦斯或天然氣,社會住宅包租轉租
內埔鄉,租賃房屋,屏東縣內埔鄉壽比路２３２號２樓之２,0.0,,,,1120901,土地0建物0車位0,二層,7,華廈(10層含以下有電梯),集合住宅,鋼筋混凝土構造,1051104,30.21,2,0,2,有,有,有,5500,182,,0.0,0,,RPPNMLPLRHIGFCT37CC,分租套房,有,1120901~1130630,有,冷氣、熱水器、洗衣機、電視機、冰箱、有線電視、網路,一般代管
內埔鄉,租賃房屋,屏東縣內埔鄉福泰路３之５號１樓,0.0,,,,1120901,土地0建物0車位0,一層,7,華廈(10層含以下有電梯),集合住宅,鋼筋混凝土構造,1031217,34.19,3,0,3,有,有,有,5000,146,,0.0,0,多人共同承租2；,RPQNMLPLRHIGFCT47CC,分租套房,有,1120901~1130831,有,冷氣、熱水器、洗衣機、電視機、冰箱、有線電視、網路,一般代管
內埔鄉,租賃房屋,屏東縣內埔鄉壽比路２２８號２樓之２,0.0,,,,1120901,土地0建物0車位0,二層,7,華廈(10層含以下有電梯),集合住宅,鋼筋混凝土構造,1051104,30.94,3,0,3,有,有,有,5500,178,,0.0,0,,RPRNMLPLRHIGFCT57CC,分租套房,有,1120901~1130831,有,冷氣、熱水器、洗衣機、電視機、冰箱、有線電視、網路,一般代管
內埔鄉,租賃房屋,屏東縣內埔鄉壽比路２２８號２樓之３,0.0,,,,1120901,土地0建物0車位0,二層,7,華廈(10層含以下有電梯),集合住宅,鋼筋混凝土構造,1051104,30.94,3,0,3,有,有,有,5500,178,,0.0,0,,RPSNMLPLRHIGFCT67CC,分租套房,有,1120901~1130630,有,冷氣、熱水器、洗衣機、電視機、冰箱、有線電視、網路,一般代管
內埔鄉,租賃房屋,屏東縣內埔鄉壽比路２２８號２樓之５,0.0,,,,1120901,土地0建物0車位0,二層,7,華廈(10層含以下有電梯),集合住宅,鋼筋混凝土構造,1051104,31.1,3,0,3,有,有,有,5500,177,,0.0,0,,RPTNMLPLRHIGFCT77CC,分租套房,有,1120901~1130831,有,冷氣、熱水器、洗衣機、電視機、冰箱、有線電視、網路,一般代管
