鄉鎮市區,交易標的,土地位置建物門牌,土地面積平方公尺,都市土地使用分區,非都市土地使用分區,非都市土地使用編定,租賃年月日,租賃筆棟數,租賃層次,總樓層數,建物型態,主要用途,主要建材,建築完成年月,建物總面積平方公尺,建物現況格局-房,建物現況格局-廳,建物現況格局-衛,建物現況格局-隔間,有無管理組織,有無附傢俱,總額元,單價元平方公尺,車位類別,車位面積平方公尺,車位總額元,備註,編號,出租型態,有無管理員,租賃期間,有無電梯,附屬設備,租賃住宅服務
The villages and towns urban district,transaction sign,land sector position building sector house number plate,land shifting total area square meter,the use zoning or compiles and checks,the non-metropolis land use district,non-metropolis land use,transaction year month and day,transaction pen number,shifting level,total floor number,building state,main use,main building materials,construction to complete the years,building shifting total area,Building present situation pattern - room,building present situation pattern - hall,building present situation pattern - health,building present situation pattern - compartmented,Whether there is manages the organization,Whether there is attaches the furniture,total price NTD,the unit price (NTD / square meter),the berth category,berth shifting total area square meter,the berth total price NTD,the note,serial number,Rental type,Residential Manager,Rental period,elevator,equipment,Rental residential services
新竹市,建物,新竹市新竹市民主路８３號二樓之７,0.0,其他,,,1120826,土地0建物1車位0,二層,5,套房(1房1廳1衛),集合住宅,鋼筋混凝土造,0951022,34.75,1,1,1,有,有,有,13500,388,,0.0,0,,RPRNMLKMQHIGFAO98CC,,,,,,
新竹市,建物,新竹市新竹市西大路７６８號五樓之２,0.0,住,,,1120826,土地0建物1車位1,五層,10,華廈(10層含以下有電梯),住家,鋼筋混凝土造,0830727,117.07000000000001,2,2,2,有,有,有,22000,188,坡道機械,0.0,0,租金含管理費。車位面積無法分算。,RPPNMLLMQHIGFAO88CC,,,,,,
新竹市,租賃房屋,新竹市新竹市世界街１０號,12.52,住,,,1120828,土地1建物1車位0,一層,10,店面(店鋪),店舖,鋼筋混凝土造,1061214,48.48,0,0,1,有,有,無,33000,681,,0.0,0,,RPPNMLLJRHIGFAO78DC,,有,,,,
新竹市,租賃房屋,新竹市新竹市四維路１３０號５樓之１５,11.86,商,,,1120830,土地1建物1車位0,五層,14,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,0820505,143.63,3,2,2,有,有,有,18000,125,,0.0,0,,RPPNMLOJRHIGFAO98CC,,有,,,,
新竹市,租賃房屋,新竹市新竹市民族路６７巷１５弄７號４樓,233.0,住,,,1120810,土地3建物1車位0,四層,4,公寓(5樓含以下無電梯),住家用,鋼筋混凝土造,,113.28,3,2,2,有,無,無,8500,75,,0.0,0,租金總額含水費；電費；瓦斯費；,RPQNMLOJRHIGFAO09CC,,無,,,,
新竹市,租賃房屋,新竹市新竹市東大路一段５２巷１之１號１０樓之７,19.48,住,,,1120901,土地1建物1車位0,十層,12,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,0850830,36.370000000000005,1,0,1,有,有,有,7400,203,,0.0,0,,RPTNMLOJRHIGFAO76CC,,有,,,,
新竹市,租賃房屋,新竹市新竹市自由路１０９號４樓之１,7.27,商,,,1120905,土地1建物1車位0,四層,12,住宅大樓(11層含以上有電梯),見使用執照,鋼筋混凝土造,0801231,83.07000000000001,2,1,1,有,有,無,12000,144,,0.0,0,,RPPNMLQJRHIGFAO56CC,,有,,,,
新竹市,租賃房屋,新竹市新竹市中華路四段７０５之５１號２樓,6.68,商,,,1120905,土地1建物1車位0,二層,6,華廈(10層含以下有電梯),集合住宅,鋼筋混凝土造,0960630,29.58,1,0,1,有,有,無,6400,216,,0.0,0,續租案件；,RPQNMLQJRHIGFAO66CC,,有,,,,
新竹市,租賃房屋,新竹市新竹市延平路一段２６１巷４弄９號５樓,0.0,,,,1120813,土地0建物1車位0,五層,5,公寓(5樓含以下無電梯),住家用,鋼筋混凝土造,0701229,75.4,3,2,1,有,無,有,15000,199,,0.0,0,,RPPNMLRJRHIGFAO66CC,,無,,,,
新竹市,租賃房屋+車位,新竹市新竹市關新東路３１３號,0.0,,,,1120901,土地0建物1車位1,見其他登記事項,24,店面(店鋪),店舖、辦公室,鋼筋混凝土造,1001121,184.8,0,0,2,有,有,無,40000,216,坡道平面,0.0,0,有合法夾層,RPRNMLRJRHIGFAO96DC,,有,,,,
新竹市,租賃房屋+車位,新竹市新竹市西濱路一段１８７號七樓之７,0.0,,,,1120829,土地0建物1車位1,七層,15,住宅大樓(11層含以上有電梯),集合住宅,鋼筋混凝土造,1111021,129.43,2,2,1,有,有,有,25500,197,坡道平面,37.23,0,租金總額含管理費；,RPRNMLSJRHIGFAO96CC,,有,,,,
新竹市,租賃房屋,新竹市新竹市世界街５８號５樓,63.98,住,,,1120908,土地1建物1車位0,五層,5,公寓(5樓含以下無電梯),住家用,鋼筋混凝土造,0730207,104.22,4,2,2,有,無,有,10000,96,,0.0,0,,RPSNMLSJRHIGFAO07CC,,無,,,,
