鄉鎮市區,交易標的,土地位置建物門牌,土地面積平方公尺,都市土地使用分區,非都市土地使用分區,非都市土地使用編定,租賃年月日,租賃筆棟數,租賃層次,總樓層數,建物型態,主要用途,主要建材,建築完成年月,建物總面積平方公尺,建物現況格局-房,建物現況格局-廳,建物現況格局-衛,建物現況格局-隔間,有無管理組織,有無附傢俱,總額元,單價元平方公尺,車位類別,車位面積平方公尺,車位總額元,備註,編號,出租型態,有無管理員,租賃期間,有無電梯,附屬設備,租賃住宅服務
The villages and towns urban district,transaction sign,land sector position building sector house number plate,land shifting total area square meter,the use zoning or compiles and checks,the non-metropolis land use district,non-metropolis land use,transaction year month and day,transaction pen number,shifting level,total floor number,building state,main use,main building materials,construction to complete the years,building shifting total area,Building present situation pattern - room,building present situation pattern - hall,building present situation pattern - health,building present situation pattern - compartmented,Whether there is manages the organization,Whether there is attaches the furniture,total price NTD,the unit price (NTD / square meter),the berth category,berth shifting total area square meter,the berth total price NTD,the note,serial number,Rental type,Residential Manager,Rental period,elevator,equipment,Rental residential services
吉安鄉,建物,花蓮縣吉安鄉建國路一段１０５號,0.0,住,,,1120823,土地0建物0車位0,四層,4,套房(1房1廳1衛),工廠、辦公廳、單身員工宿社舍、貯藏室,鋼筋混凝土造,0801218,23.2,1,0,1,有,無,有,7250,313,,0.0,0,,RPQNMLSLQHIGFAU57CC,,,,,,
吉安鄉,房地(土地+建物),花蓮縣吉安鄉南海三街１５１號,1784.0,,特定農業區,農牧用地,1120824,土地1建物1車位0,見其他登記事項,2,農舍,農舍,鋼筋混凝土造,0960921,261.18,8,2,8,有,無,有,55000,,,0.0,0,,RPRNMLSLQHIGFAU67CC,,,,,,
花蓮市,房地(土地+建物),花蓮縣花蓮市福建街１３５巷６之１號,497.0,住,,,1120828,土地1建物1車位0,全,2,透天厝,住家用,鋼筋混凝土造,0760616,166.67,4,2,2,有,無,無,15000,90,,0.0,0,,RPSNMLTLQHIGFAU87CC,,,,,,
光復鄉,房地(土地+建物),花蓮縣光復鄉光豐路３４之２號,98.13,,鄉村區,乙種建築用地,1120825,土地1建物1車位0,全,3,透天厝,住商用,鋼筋混凝土造,0840629,163.64,5,1,3,有,無,有,11000,67,,0.0,0,水電瓦斯費及網路費皆由承租人負擔。,RPPNMLTLQHIGFBU67CC,,,,,,
花蓮市,房地(土地+建物),花蓮縣花蓮市建國路１８６號,226.0,住,,,1120803,土地1建物1車位0,全,3,透天厝,住商用,鋼筋混凝土造,0661116,434.77,0,0,0,無,無,無,45000,104,,0.0,0,,RPPNMLTLQHIGFAU67DC,,,,,,
吉安鄉,土地,太昌段1795地號,333.0,農,,,1120820,土地1建物0車位0,,,其他,,,,0.0,0,0,0,有,無,無,15000,45,,0.0,0,只租土地部份面積約100坪,RPQNMLTLQHIGFAU77DC,,,,,,
吉安鄉,房地(土地+建物),花蓮縣吉安鄉建國路一段２１９巷１４號,118.6,住,,,1120825,土地1建物1車位0,全,2,透天厝,廠房、辦公室、宿舍、儲藏室,鋼筋混凝土造,0791106,169.97,4,2,2,有,無,有,19000,112,,0.0,0,,RPPNMLKMQHIGFAU76CC,,,,,,
吉安鄉,土地,仁愛段364地號,76.1,,鄉村區,乙種建築用地,1120824,土地1建物0車位0,,,其他,,,,0.0,0,0,0,有,無,有,6000,79,,0.0,0,未登記建物門牌：花蓮縣吉安鄉仁和村29鄰南海十一街209號含增建或未登記建物。；,RPQNMLKMQHIGFAU86CC,,,,,,
花蓮市,房地(土地+建物),花蓮縣花蓮市中華路２８９號,201.0,商,,,1120825,土地2建物1車位0,全,4,透天厝,住商用,鋼筋混凝土造,0940325,130.32,0,0,0,無,無,有,32000,246,,0.0,0,,RPRNMLKMQHIGFAU96CC,,,,,,
花蓮市,房地(土地+建物),花蓮縣花蓮市自強路５０７巷７號４樓,25.7,住,,,1120801,土地1建物1車位0,四層,5,公寓(5樓含以下無電梯),住家用,鋼筋混凝土造,0771125,74.45,2,2,1,有,無,有,12000,161,,0.0,0,,RPTNMLKMQHIGFAU17CC,,,,,,
吉安鄉,房地(土地+建物),花蓮縣吉安鄉南昌北路２７號四樓之一,24.03,住,,,1120825,土地0建物0車位0,四層,5,套房(1房1廳1衛),住家用,鋼筋混凝土造,0840414,39.21,1,0,1,有,有,有,6000,153,,0.0,0,,RPUNMLKMQHIGFAU27CC,,,,,,
花蓮市,房地(土地+建物),花蓮縣花蓮市中華路２８９號,201.0,住,,,1120825,土地2建物1車位0,全,4,透天厝,住商用,鋼筋混凝土造,0940325,130.32,0,0,0,無,無,無,32000,246,,0.0,0,,RPPNMLLMQHIGFAU86CC,,,,,,
吉安鄉,房地(土地+建物),花蓮縣吉安鄉仁里二街１號,112.0,住,,,1120825,土地1建物1車位0,全,3,透天厝,住家用,鋼筋混凝土造,0840221,196.61,4,2,3,有,無,有,13500,69,,0.0,0,每月水電瓦斯、網路費由承租人另外負擔。,RPQNMLLMQHIGFAU96CC,,,,,,
花蓮市,租賃房屋,花蓮縣花蓮市國盛三街４６號２F-１,26.51,住,,,1120825,土地1建物1車位0,二層,6,華廈(10層含以下有電梯),住家用,鋼筋混凝土造,0830525,93.51,2,2,2,有,無,有,18000,192,,0.0,0,,RPRNMLQJRHIGFAU37CC,,無,,,,
新城鄉,租賃房屋,花蓮縣新城鄉樹人街３-３號,31.06,住,,,1120810,土地1建物1車位0,一層,7,店面(店鋪),店舖,鋼筋混凝土造,1100204,79.79,0,0,0,無,有,有,13000,163,,0.0,0,,RPSNMLQJRHIGFAU47CC,,有,,,,
花蓮市,租賃房屋,花蓮縣花蓮市富裕八街２２號３樓之２,0.0,,,,1120823,土地0建物1車位0,三層,5,華廈(10層含以下有電梯),住家用,鋼筋混凝土造,0830822,36.17,1,0,1,有,無,有,6000,166,,0.0,0,,RPUNMLQJRHIGFAU67CC,,無,,,,
花蓮市,租賃房屋,花蓮縣花蓮市府前路１１０-６號,26.12,商,,,1120821,土地1建物1車位0,四層,4,公寓(5樓含以下無電梯),住家用,鋼筋混凝土造,0691212,99.41,3,1,1,有,無,無,10000,101,,0.0,0,,RPVNMLQJRHIGFAU77CC,,無,,,,
花蓮市,租賃房屋+車位,花蓮縣花蓮市重慶路７號,117.73,住,,,1120829,土地1建物1車位1,一層,7,華廈(10層含以下有電梯),集合住宅,鋼筋混凝土造,1100917,109.52000000000001,0,0,1,有,有,無,26000,237,一樓平面,13.75,0,,RPSNMLRJRHIGFAU57CC,,有,,,,
吉安鄉,租賃房屋,花蓮縣吉安鄉自強路２１８號,143.02,住,,,1120824,土地1建物1車位0,全,3,透天厝,住工用,鋼筋混凝土造,0780909,265.23,4,3,3,有,無,無,20000,75,,0.0,0,,RPUNMLRJRHIGFAU77CC,,無,,,,
新城鄉,租賃房屋,花蓮縣新城鄉樹人街３-３號,31.06,住,,,1120810,土地1建物1車位0,一層,7,店面(店鋪),店舖,鋼筋混凝土造,1100204,79.79,1,1,1,有,有,有,13000,163,,0.0,0,,RPVNMLRJRHIGFAU87CC,,有,,,,
花蓮市,租賃房屋,花蓮縣花蓮市福建二街４號,65.0,住,,,1120906,土地1建物1車位0,全,2,透天厝,住家用,鋼筋混凝土加強磚造,0600724,71.22,2,2,2,有,無,有,16000,225,,0.0,0,,RPPNMLSJRHIGFAU37CC,,無,,,,
