鄉鎮市區,交易標的,土地位置建物門牌,土地面積平方公尺,都市土地使用分區,非都市土地使用分區,非都市土地使用編定,租賃年月日,租賃筆棟數,租賃層次,總樓層數,建物型態,主要用途,主要建材,建築完成年月,建物總面積平方公尺,建物現況格局-房,建物現況格局-廳,建物現況格局-衛,建物現況格局-隔間,有無管理組織,有無附傢俱,總額元,單價元平方公尺,車位類別,車位面積平方公尺,車位總額元,備註,編號
The villages and towns urban district,transaction sign,land sector position building sector house number plate,land shifting total area square meter,the use zoning or compiles and checks,the non-metropolis land use district,non-metropolis land use,transaction year month and day,transaction pen number,shifting level,total floor number,building state,main use,main building materials,construction to complete the years,building shifting total area,Building present situation pattern - room,building present situation pattern - hall,building present situation pattern - health,building present situation pattern - compartmented,Whether there is manages the organization,Whether there is attaches the furniture,total price NTD,the unit price (NTD / square meter),the berth category,berth shifting total area square meter,the berth total price NTD,the note,serial number
安南區,房地(土地+建物),臺南市安南區安中路三段２８８號,73.41,住,,,1120517,土地1建物1車位0,見其他登記事項,3,店面(店鋪),住商用,鋼筋混凝土造,0750915,162.28,4,3,2,有,無,無,30000,185,,0.0,0,租賃期間含免租金裝潢期112/5/17~112/8/31。租金調整:自民國117年6月1日起至122年5月31日止，每月租金新台幣參萬伍仟元整。,RPSNMLPLNHIGFBD18CC
安定區,建物,臺南市安定區港口１之３４號,0.0,,一般農業區,農牧用地,1120508,土地0建物1車位0,見其他登記事項,2,農舍,農舍,加強磚造,0810508,200.13,7,2,2,有,無,有,19800,,,0.0,0,台南市社會住宅包租代管增辦第3期計畫公會版，租金已打8折,RPPNMLPLNHIGFHD48CC
新市區,建物,臺南市新市區復興路６２巷９號四樓之２５,0.0,住,,,1120509,土地0建物1車位0,四層,8,華廈(10層含以下有電梯),住家用,鋼筋混凝土造,0840531,87.55000000000001,3,2,1,有,有,有,5000,57,,0.0,0,台南市社會住宅包租代管增辦第3期計畫公會版，租金已打8折,RPQNMLPLNHIGFHD58CC
東區,建物,臺南市東區中華東路二段１２３號三樓之２,0.0,住,,,1120511,土地0建物1車位0,三層,7,華廈(10層含以下有電梯),住家用,鋼筋混凝土造,0721022,84.46000000000001,2,2,2,有,有,有,15000,178,,0.0,0,參加公會版社會住宅包租代管計畫增辦第三期，租金為市價9折,RPPNMLPLNHIGFCD97CC
南區,建物,臺南市南區興昌路８６號八樓,0.0,商,,,1120518,土地0建物1車位1,八層,14,住宅大樓(11層含以上有電梯),集合住宅,鋼筋混凝土造,1060531,141.01,2,2,2,有,有,有,20000,142,坡道平面,40.0,0,租金含管理費。,RPRNMLPLNHIGFCD18CC
東區,建物,臺南市東區光華街３４號六樓之３,0.0,住,,,1120523,土地0建物1車位0,六層,9,華廈(10層含以下有電梯),住家用,鋼筋混凝土造,0831111,150.17,2,1,2,有,有,有,16000,107,,0.0,0,台南市社會住宅包租代管第三期計畫。水電費、瓦斯費及每月管理費1870元皆由承租人負擔。,RPSNMLPLNHIGFCD28CC
中西區,建物,臺南市中西區金華路三段２５２號十三樓之１３,0.0,商,,,1120519,土地0建物1車位0,十三層,21,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,0870219,35.230000000000004,1,1,1,有,有,有,8500,241,,0.0,0,參加公會版住宅包租代管計畫，租金為市價9折,RPPNMLPLNHIGFAD77CC
北區,建物,臺南市北區成功路６８巷６１號五樓之８,0.0,商,,,1120509,土地0建物1車位0,五層,5,華廈(10層含以下有電梯),住家用,鋼筋混凝土造,0791201,23.28,1,1,1,有,無,有,7500,322,,0.0,0,台南市社會住宅包租代管增辦第3期計畫公會版，租金已打8折,RPSNMLPLNHIGFAD08CC
中西區,建物,臺南市中西區五妃街２５８號四樓之１０,0.0,住,,,1120502,土地0建物1車位0,四層,8,華廈(10層含以下有電梯),集合住宅,鋼筋混凝土造,0931203,59.86,1,1,1,有,有,有,14000,234,,0.0,0,台南市社會住宅包租代管增辦第3期計畫公會版，租金已打8折,RPTNMLPLNHIGFAD18CC
中西區,房地(土地+建物),臺南市中西區中華西路二段６６８號,96.24,住,,,1120512,土地1建物1車位0,見其他登記事項,5,店面(店鋪),店舖、住宅,ＲＣ造,0941226,287.41,3,3,4,有,無,有,40000,139,,0.0,0,,RPVNMLPLNHIGFAD38CC
