鄉鎮市區,交易標的,土地位置建物門牌,土地移轉總面積平方公尺,都市土地使用分區,非都市土地使用分區,非都市土地使用編定,交易年月日,交易筆棟數,移轉層次,總樓層數,建物型態,主要用途,主要建材,建築完成年月,建物移轉總面積平方公尺,建物現況格局-房,建物現況格局-廳,建物現況格局-衛,建物現況格局-隔間,有無管理組織,總價元,單價元平方公尺,車位類別,車位移轉總面積平方公尺,車位總價元,備註,編號,主建物面積,附屬建物面積,陽台面積,電梯,移轉編號
The villages and towns urban district,transaction sign,land sector position building sector house number plate,land shifting total area square meter,the use zoning or compiles and checks,the non-metropolis land use district,non-metropolis land use,transaction year month and day,transaction pen number,shifting level,total floor number,building state,main use,main building materials,construction to complete the years,building shifting total area,Building present situation pattern - room,building present situation pattern - hall,building present situation pattern - health,building present situation pattern - compartmented,Whether there is manages the organization,total price NTD,the unit price (NTD / square meter),the berth category,berth shifting total area square meter,the berth total price NTD,the note,serial number,main building area,auxiliary building area,balcony area,elevator,transaction number
南區,土地,大忠段747地號,36.63,都市：其他:細部計畫道路用地,,,1120720,土地2建物0車位0,,,其他,,,,0.0,0,0,0,無,無,537474,14673,,0.0,0,包含公共設施保留地用地；,RPRNMLKLPHIGFCD77DA,0.0,0.0,0.0,無,0235
南區,土地,日新段578地號,14.6,都市：其他:細部計畫道路用地,,,1120713,土地2建物0車位0,,,其他,,,,0.0,0,0,0,無,無,446760,30600,,0.0,0,親友、員工、共有人或其他特殊關係間之交易；包含公共設施保留地用地；,RPSOMLLLPHIGFCD08DA,0.0,0.0,0.0,無,
麻豆區,土地,麻工段208地號,789.59,工,,,1120717,土地1建物0車位0,,,其他,,,,0.0,0,0,0,無,無,24371485,30866,,0.0,0,政府機關標讓售；,RPUNMLOKPHIGFFD68DA,0.0,0.0,0.0,無,
西港區,土地,劉厝段1213地號,420.0,,特定農業區,農牧用地,1120717,土地1建物0車位0,,,其他,,,,0.0,0,0,0,無,無,1000000,2381,,0.0,0,親友、員工、共有人或其他特殊關係間之交易；,RPWNMLOLPHIGFGD09DA,0.0,0.0,0.0,無,
永康區,房地(土地+建物),臺南市永康區東橋一路１２９號,115.0,住,,,1120704,土地1建物1車位0,全,四層,透天厝,住商用,鋼筋混凝土構造,1120119,268.05,4,2,4,有,無,39990000,149189,,0.0,0,,RPQNMLLLPHIGFKD58DA,247.77,0.0,20.28,有,
安南區,土地,港西段689地號,26.41,都市：其他:道路用地,,,1120714,土地2建物0車位0,,,其他,,,,0.0,0,0,0,無,無,456893,17300,,0.0,0,協議價購；,RPWNMLKLPHIGFBD18DA,0.0,0.0,0.0,無,
後壁區,房地(土地+建物),臺南市後壁區長安里中寮６４之３號,106.49,,鄉村區,乙種建築用地,1120713,土地1建物1車位0,全,四層,透天厝,住家用,加強磚造、ＲＣ造,0680121,156.03,5,1,3,有,無,3000000,19227,,0.0,0,親友、員工、共有人或其他特殊關係間之交易；其他增建；,RPQNMLOLPHIGFED28DA,156.03,0.0,0.0,無,
安平區,房地(土地+建物)+車位,臺南市安平區郡平路１８８號五樓之１０,17.93,住,,,1120715,土地1建物1車位1,五層,十七層,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,0850907,190.93,3,2,2,有,有,10360000,54261,坡道平面,0.0,0,,RPPNMLPLPHIGFAD97EA,106.22,2.45,13.82,有,0236
將軍區,土地,口寮段632地號,629.0,,一般農業區,農牧用地,1120719,土地1建物0車位0,,,其他,,,,0.0,0,0,0,無,無,800000,1272,,0.0,0,親友、員工、共有人或其他特殊關係間之交易；畸零地或有合併使用效益；,RPQNMLKLPHIGFGD08DA,0.0,0.0,0.0,無,
安南區,土地,城西段519地號,28.39,都市：其他:道路用地,,,1120714,土地1建物0車位0,,,其他,,,,0.0,0,0,0,無,無,491061,17297,,0.0,0,協議價購；,RPSNMLTKPHIGFBD58DA,0.0,0.0,0.0,無,0228
