編號,屋齡,建物移轉面積平方公尺,主要用途,主要建材,建築完成日期,總層數,建物分層,移轉情形
The serial number,room age,building shifting area square meter,the main use,main building materials,construction completes the date,total layer,building lamination,
RPTNMLSKPHIGFAU57DA,,65.46,見其他登記事項,鋼筋混凝土造,112年3月15日,五層,五層 陽台,全筆移轉
RPTNMLSKPHIGFAU57DA,,31.27,共有部份,鋼筋混凝土造,112年3月15日,五層,,持分移轉
RPTNMLSKPHIGFAU57DA,,18.32,共有部份（停車空間）,鋼筋混凝土造,112年3月15日,五層,,持分移轉
RPQOMLRKPHIGFAU27DA,,197.12,住家用,鋼筋混凝土造,112年5月22日,三層,一層 二層 三層 陽台 屋頂突出物,全筆移轉
RPRNMLSKPHIGFAU37DA,36,119.06,住家用,鋼筋混凝土造,76年9月10日,三層,一層 二層 三層 屋頂突出物 騎樓,全筆移轉
RPVOMLSKPHIGFAU87DA,42,309.67,住商用,鋼筋混凝土造,70年11月21日,三層,一層 二層 三層 陽台 騎樓,全筆移轉
RPVNMLRJPHIGFAU57DA,57,42.60,住家用,木石磚造（磚石造）,,一層,一層,全筆移轉
RPWOMLRKPHIGFAU87DA,29,75.51,住家用,鋼筋混凝土造,83年3月15日,十二層,八層 陽台,全筆移轉
RPWOMLRKPHIGFAU87DA,29,19.53,共有部份,鋼筋混凝土造,83年3月15日,十二層,,持分移轉
RPVOMLKKPHIGFAU07DA,36,116.48,住家用,鋼筋混凝土造,76年1月12日,三層,一層 二層 三層 陽台,全筆移轉
RPQNMLKLPHIGFAU56DA,18,194.54,住家用,鋼筋混凝土造,94年12月16日,四層,一層 二層 三層 四層 陽台 見其他登記事項,全筆移轉
RPWOMLSKPHIGFAU97DA,26,77.67,住家用,鋼筋混凝土造,86年8月27日,九層,二層 三層 陽台 露台,全筆移轉
RPWOMLSKPHIGFAU97DA,26,10.85,共有部份,鋼筋混凝土造,86年8月27日,九層,,持分移轉
RPWOMLSKPHIGFAU97DA,26,8.81,共有部份,鋼筋混凝土造,86年8月27日,九層,,持分移轉
RPWOMLSKPHIGFAU97DA,26,53.07,共有部份,鋼筋混凝土造,86年8月27日,九層,,持分移轉
RPWOMLSKPHIGFAU97DA,26,40.54,共有部份,鋼筋混凝土造,86年8月27日,九層,,持分移轉
RPTNMLKLPHIGFAU86DA,7,87.32,住家用,鋼筋混凝土造,105年12月28日,四層,一層,全筆移轉
RPTNMLKLPHIGFAU86DA,7,402.68,住家用,鋼筋混凝土造,105年12月28日,四層,一層 二層 三層 四層 陽台 屋頂突出物,全筆移轉
RPQNMLRKPHIGFCU37DA,13,202.58,住家用,鋼筋混凝土造,99年2月9日,三層,一層 二層 三層 陽台 雨遮,全筆移轉
RPXOMLTKPHIGFAU18DA,42,124.60,住商用,鋼筋混凝土造,70年11月13日,二層,一層 二層 屋頂突出物 騎樓,全筆移轉
RPTNMLLLPHIGFAU96DA,,29.92,住家用,鐵皮磚造,61年8月0日,一層,一層,全筆移轉
RPUOMLRKPHIGFAU67DA,28,27.51,住家用,鋼筋混凝土造,84年8月19日,十一層,七層 陽台 花台,全筆移轉
RPUOMLRKPHIGFAU67DA,28,8.01,共有部份,鋼筋混凝土造,84年8月19日,十一層,,持分移轉
RPWOMLQKOHIGFAU67DA,29,89.62,住家用,鋼筋混凝土造,82年12月15日,七層,四層 陽台,全筆移轉
RPWOMLQKOHIGFAU67DA,29,14.90,共有部份,鋼筋混凝土造,82年12月15日,七層,,持分移轉
RPWOMLQKOHIGFAU67DA,29,13.98,共有部份,鋼筋混凝土造,82年12月15日,七層,,持分移轉
RPPPMLKLPHIGFAU66DA,4,45.94,見其他登記事項,鋼筋混凝土造,108年8月8日,十一層,三層 陽台,全筆移轉
RPPPMLKLPHIGFAU66DA,4,24.45,本共有部分之項目有（地下一層：停車空間、車道、昇降設備、安全梯、電信室、台電配電室、電錶區及發電機室等）（地下二層：防空避難室兼停車空間、車道、昇降設備、安全梯、消防機械室及組合式水箱等）（一層：騎樓、門廳、管委會使用空間、梯廳、安全梯及昇降設備等）,鋼筋混凝土造,108年8月8日,十一層,,持分移轉
RPUNMLLLPHIGFAU07DA,9,176.21,農舍,鋼筋混凝土造,103年11月11日,三層,一層 二層 三層 陽台,全筆移轉
RPWNMLLLPHIGFAU27DA,,194.11,住家用,鋼筋混凝土造,112年5月22日,三層,一層 二層 三層 陽台 屋頂突出物,全筆移轉
RPTOMLKLPHIGFAU96DA,29,225.86,住家用,鋼筋混凝土造,83年8月4日,四層,一層 二層 三層 四層 陽台 平台 騎樓 露台 花台,全筆移轉
RPXNMLLLPHIGFAU37DA,,213.22,住家用,鋼筋混凝土造,112年5月22日,三層,一層 二層 三層 陽台 屋頂突出物,全筆移轉
RPVNMLLLPHIGFAU17DA,34,195.66,住商用,鋼筋混凝土造,78年6月30日,三層,一層 二層 三層 陽台 屋頂突出物 騎樓,全筆移轉
RPVOMLKLPHIGFAU17DA,39,1.98,共有部份,鋼筋混凝土造,73年9月19日,五層,,持分移轉
RPVOMLKLPHIGFAU17DA,39,71.20,住家用,鋼筋混凝土造,73年9月19日,五層,一層 陽台,全筆移轉
RPVOMLKLPHIGFAU17DA,39,7.97,共有部份,鋼筋混凝土造,73年9月19日,五層,,持分移轉
RPVOMLKLPHIGFAU17DA,39,10.30,共有部份,鋼筋混凝土造,73年9月19日,五層,,持分移轉
RPPNMLLLPHIGFCU76DA,42,84.89,住家用,鋼筋混凝土加強磚造,70年9月30日,一層,一層 騎樓,全筆移轉
RPTPMLKLPHIGFAU07DA,31,276.84,住商用,鋼筋混凝土造,81年12月24日,四層,一層 二層 三層 四層 陽台 屋頂突出物 騎樓,全筆移轉
RPPPMLTKPHIGFAU47DA,,197.18,住家用,鋼筋混凝土造,112年5月22日,三層,一層 二層 三層 陽台 屋頂突出物,全筆移轉
RPSNMLOLPHIGFAU17DA,18,208.24,住家用,鋼筋混凝土造,94年3月29日,三層,一層 二層 三層 陽台 見其他登記事項,全筆移轉
RPRNMLOLPHIGFBU27EA,39,81.03,住商用,鋼筋混凝土造,73年1月13日,三層,一層 二層 三層,全筆移轉
RPSNMLOLPHIGFBU37EA,39,81.24,住商用,鋼筋混凝土造,73年1月13日,三層,一層 二層 三層,全筆移轉
