鄉鎮市區,交易標的,土地位置建物門牌,土地移轉總面積平方公尺,都市土地使用分區,非都市土地使用分區,非都市土地使用編定,交易年月日,交易筆棟數,移轉層次,總樓層數,建物型態,主要用途,主要建材,建築完成年月,建物移轉總面積平方公尺,建物現況格局-房,建物現況格局-廳,建物現況格局-衛,建物現況格局-隔間,有無管理組織,總價元,單價元平方公尺,車位類別,車位移轉總面積平方公尺,車位總價元,備註,編號,主建物面積,附屬建物面積,陽台面積,電梯,移轉編號
The villages and towns urban district,transaction sign,land sector position building sector house number plate,land shifting total area square meter,the use zoning or compiles and checks,the non-metropolis land use district,non-metropolis land use,transaction year month and day,transaction pen number,shifting level,total floor number,building state,main use,main building materials,construction to complete the years,building shifting total area,Building present situation pattern - room,building present situation pattern - hall,building present situation pattern - health,building present situation pattern - compartmented,Whether there is manages the organization,total price NTD,the unit price (NTD / square meter),the berth category,berth shifting total area square meter,the berth total price NTD,the note,serial number,main building area,auxiliary building area,balcony area,elevator,transaction number
羅東鎮,房地(土地+建物),宜蘭縣羅東鎮中山路四段９５號,36.0,商,,,1120512,土地1建物1車位0,全,二層,透天厝,住商用,鋼造,0871127,58.9,2,1,2,有,無,8500000,144312,,0.0,0,,RPSNMLPKOHIGFAG38EA,58.9,0.0,0.0,無,0401
羅東鎮,房地(土地+建物),宜蘭縣羅東鎮民生路１３７號,55.0,住,,,1120522,土地1建物1車位0,全,四層,透天厝,住家用,見其他登記事項,0610322,278.7,3,2,2,有,無,8000000,28705,,0.0,0,伯侄間交易親友、員工、共有人或其他特殊關係間之交易；,RPQNMLOKOHIGFAG08EA,278.7,0.0,0.0,無,
羅東鎮,房地(土地+建物),宜蘭縣羅東鎮站前路５６巷１０號,29.68,住,,,1120515,土地1建物1車位0,一層,五層,公寓(5樓含以下無電梯),住家用,鋼筋混凝土造,0761103,110.72999999999999,0,1,1,有,無,7320000,66107,,0.0,0,,RPUOMLOKOHIGFAG48DA,83.85,17.36,0.0,無,
冬山鄉,房地(土地+建物),宜蘭縣冬山鄉照安路１７３巷１１號,78.1,住,,,1120527,土地1建物1車位0,全,二層,透天厝,住家用,鋼筋混凝土加強磚造,0660415,93.99,4,1,2,有,無,4500000,47877,,0.0,0,其他增建:一樓後方廚房其他增建；,RPPNMLOKOHIGFAG87DA,93.99,0.0,0.0,無,
羅東鎮,土地,興東段1446地號,56.0,商,,,1120522,土地2建物0車位0,,,其他,,,,0.0,0,0,0,無,無,3980000,71071,,0.0,0,未登記建物；,RPPNMLNLNHIGFAG77DA,0.0,0.0,0.0,無,
冬山鄉,房地(土地+建物),宜蘭縣冬山鄉香和路２５７巷６０弄８號,230.45,住,,,1120505,土地6建物1車位0,全,四層,透天厝,住家用,鋼筋混凝土造,1040616,236.4,5,3,6,有,無,13300000,56261,,0.0,0,一樓後方增建採光罩、天井製作木版其他增建；,RPVNMLNLNHIGFAG38DA,227.51,0.0,8.89,有,0402
五結鄉,房地(土地+建物),宜蘭縣五結鄉大吉二路４３５號,117.21,,一般農業區,甲種建築用地,1120510,土地1建物1車位0,全,二層,透天厝,住家用,鋼筋混凝土造,0900711,90.19,4,2,3,有,無,8000000,88702,,0.0,0,1~2樓空地、頂樓增建約25坪其他增建；,RPVOMLSKNHIGFAG88DA,82.59,0.0,7.6,無,0403
三星鄉,土地,大洲一段84地號,2643.23,,特定農業區,農牧用地,1120518,土地1建物0車位0,,,其他,,,,0.0,0,0,0,無,無,14000000,5297,,0.0,0,,RPXNMLSJOHIGFAG98DA,0.0,0.0,0.0,無,
羅東鎮,房地(土地+建物),宜蘭縣羅東鎮博愛路１００巷４５之１號二樓,13.7,商,,,1120529,土地3建物1車位0,二層,十二層,公寓(5樓含以下無電梯),住家用,鋼筋混凝土造,0870522,88.14999999999999,2,1,1,有,有,3800000,43108,,0.0,0,,RPXNMLTJOHIGFAG09DA,57.78,0.0,7.43,無,
冬山鄉,房地(土地+建物),宜蘭縣冬山鄉永興路一段３０１巷２６號,91.81,住,,,1120511,土地1建物1車位0,全,三層,透天厝,住家用,鋼筋混凝土造,0940520,175.27,4,2,3,有,有,9500000,54202,,0.0,0,一樓後方、三樓曬衣間及屋凸增建陽台外推；其他增建；,RPQOMLTJOHIGFAG48DA,134.13,18.49,22.65,無,
宜蘭市,房地(土地+建物),宜蘭縣宜蘭市延平路５６巷５１弄１６號,103.13,住,,,1120520,土地2建物1車位0,全,三層,透天厝,住家用,鋼筋混凝土造,0940107,200.26,4,2,3,有,無,12000000,59922,,0.0,0,一樓後方增建廚房其他增建；,RPTNMLPJOHIGFBG38DA,169.95,18.73,11.58,無,
礁溪鄉,房地(土地+建物)+車位,宜蘭縣礁溪鄉健康一街６０號二樓之一,22.0,都市：其他:健康休閒專用區四,,,1120518,土地1建物1車位1,二層,十二層,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土（ＲＣ）,1041126,130.43,0,0,0,無,有,9760000,74829,坡道平面,32.5,0,公司出售予股東親友、員工、共有人或其他特殊關係間之交易；,RPPNMLSJOHIGFBG28DA,57.55,0.0,5.04,有,
