編號,屋齡,建物移轉面積平方公尺,主要用途,主要建材,建築完成日期,總層數,建物分層,移轉情形
The serial number,room age,building shifting area square meter,the main use,main building materials,construction completes the date,total layer,building lamination,
RPQNMLOLQHIGFAI48DA,28,4.31,住家用,鋼筋混凝土造,84年5月19日,十五層,五層 陽台 露台 雨遮,持分移轉
RPQNMLOLQHIGFAI48DA,28,.89,住家用,鋼筋混凝土造,84年5月19日,十五層,六層 陽台,持分移轉
RPQNMLOLQHIGFAI48DA,28,16.21,共有部份,鋼筋混凝土造,84年5月19日,十五層,,持分移轉
RPQNMLOLQHIGFAI48DA,28,.28,共有部份,鋼筋混凝土造,84年5月19日,十五層,,持分移轉
RPQNMLOLQHIGFAI48DA,28,.19,共有部份,鋼筋混凝土造,84年5月19日,十五層,,持分移轉
RPVNMLPLQHIGFAI09DA,27,16.77,商業用,鋼筋混凝土造,85年3月1日,十一層,十層 陽台,全筆移轉
RPVNMLPLQHIGFAI09DA,27,11.66,共有部份,鋼筋混凝土造,85年3月1日,十一層,,持分移轉
RPVNMLPLQHIGFAI09DA,27,2.28,共有部份,鋼筋混凝土造,85年3月1日,十一層,,持分移轉
RPTNMLPLQHIGFAI88DA,28,86.16,住家用,鋼筋混凝土造,84年3月6日,十層,十層 陽台 花台,全筆移轉
RPTNMLPLQHIGFAI88DA,28,11.17,共有部份,鋼筋混凝土造,84年3月6日,十層,,持分移轉
RPTNMLPLQHIGFAI88DA,28,13.32,共有部份,鋼筋混凝土造,84年3月6日,十層,,持分移轉
RPWNMLPLQHIGFAI56DA,27,75.72,住家用,鋼筋混凝土造,85年3月11日,二十層,五層 陽台,全筆移轉
RPWNMLPLQHIGFAI56DA,27,22.59,共有部份,鋼筋混凝土造,85年3月11日,二十層,,持分移轉
RPPNMLSLQHIGFAI88EA,55,128.14,住商用,鋼筋混凝土加強磚造,57年5月1日,二層,一層 二層,全筆移轉
RPPNMLSLQHIGFAI78DA,27,183.93,住家用,鋼筋混凝土造,85年10月2日,三層,一層 二層 三層 陽台 電梯樓梯間,全筆移轉
RPPNMLSKQHIGFAI68DA,39,29.74,住家用,鋼筋混凝土造,73年11月29日,六層,一層 平台,全筆移轉
RPPNMLSKQHIGFAI68DA,39,4.78,共有部份,鋼筋混凝土造,73年11月29日,六層,,持分移轉
RPPNMLSKQHIGFAI68DA,39,8.83,共有部份,鋼筋混凝土造,73年11月29日,六層,,持分移轉
RPSNMLTLQHIGFAI56DA,27,30.52,住家用,鋼筋混凝土造,85年6月18日,九層,三層 陽台,全筆移轉
RPSNMLTLQHIGFAI56DA,27,11.00,共有部份,鋼筋混凝土造,85年6月18日,九層,,持分移轉
RPTNMLSLQHIGFAI56DA,5,3.27,本共有部分之項目有機械室、樓梯間及水箱等３項,鋼筋混凝土構造,107年8月2日,五層,,持分移轉
