鄉鎮市區,交易標的,土地位置建物門牌,土地移轉總面積平方公尺,都市土地使用分區,非都市土地使用分區,非都市土地使用編定,交易年月日,交易筆棟數,移轉層次,總樓層數,建物型態,主要用途,主要建材,建築完成年月,建物移轉總面積平方公尺,建物現況格局-房,建物現況格局-廳,建物現況格局-衛,建物現況格局-隔間,有無管理組織,總價元,單價元平方公尺,車位類別,車位移轉總面積平方公尺,車位總價元,備註,編號,主建物面積,附屬建物面積,陽台面積,電梯,移轉編號
The villages and towns urban district,transaction sign,land sector position building sector house number plate,land shifting total area square meter,the use zoning or compiles and checks,the non-metropolis land use district,non-metropolis land use,transaction year month and day,transaction pen number,shifting level,total floor number,building state,main use,main building materials,construction to complete the years,building shifting total area,Building present situation pattern - room,building present situation pattern - hall,building present situation pattern - health,building present situation pattern - compartmented,Whether there is manages the organization,total price NTD,the unit price (NTD / square meter),the berth category,berth shifting total area square meter,the berth total price NTD,the note,serial number,main building area,auxiliary building area,balcony area,elevator,transaction number
富里鄉,土地,竹田段18-1地號,112.08,,特定農業區,交通用地,1120808,土地1建物0車位0,,,其他,,,,0.0,0,0,0,無,無,235368,2100,,0.0,0,協議價購；,RPWNMLKLQHIGFCU47DA,0.0,0.0,0.0,無,
富里鄉,土地,竹田段1-1地號,174.91,,特定農業區,交通用地,1120808,土地1建物0車位0,,,其他,,,,0.0,0,0,0,無,無,367311,2100,,0.0,0,協議價購；,RPXNMLKLQHIGFCU57DA,0.0,0.0,0.0,無,
瑞穗鄉,土地,瑞燕段708地號,605.3,,一般農業區,甲種建築用地,1120811,土地1建物0車位0,,,其他,,,,0.0,0,0,0,無,無,9880000,16322,,0.0,0,親友、員工、共有人或其他特殊關係間之交易；未登記建物；,RPPNMLOLQHIGFCU17DA,0.0,0.0,0.0,無,0009
玉里鎮,土地,玉城段1650地號,198.0,住,,,1120822,土地1建物0車位0,,,其他,,,,0.0,0,0,0,無,無,2500000,12626,,0.0,0,親友、員工、共有人或其他特殊關係間之交易；,RPPNMLOLQHIGFCU27EA,0.0,0.0,0.0,無,0010
豐濱鄉,土地,長虹段13地號,711.15,農,,,1120803,土地2建物0車位0,,,其他,,,,0.0,0,0,0,無,無,4400000,6187,,0.0,0,未登記建物；,RPSNMLLLQHIGFBU07DA,0.0,0.0,0.0,無,
新城鄉,房地(土地+建物),花蓮縣新城鄉樹林街２３３巷３弄１６號,84.48,,一般農業區,甲種建築用地,1120809,土地1建物1車位0,全,三層,透天厝,住家用,鋼筋混凝土造,0821029,136.73,4,2,3,有,無,1010456,7390,,0.0,0,親友、員工、共有人或其他特殊關係間之交易；,RPSOMLOLQHIGFAU37DA,131.11,0.0,5.62,無,
花蓮市,房地(土地+建物),花蓮縣花蓮市林政街２６號,90.0,住,,,1120807,土地1建物1車位0,全,二層,透天厝,住商用,鋼筋混凝土加強磚造,0680228,124.56,0,0,0,無,無,9000000,72254,,0.0,0,其他增建；,RPPNMLPLQHIGFAU07DA,124.56,0.0,0.0,無,
花蓮市,房地(土地+建物),花蓮縣花蓮市中興路１１５之４７號三樓,29.31,住,,,1120804,土地1建物1車位0,三層,五層,公寓(5樓含以下無電梯),住家用,鋼筋混凝土造,0731231,107.87,3,2,2,有,無,5000000,46352,,0.0,0,,RPXOMLPLQHIGFAU97DA,90.15,0.0,0.0,無,
壽豐鄉,土地,烏杙段343地號,3989.6,農,,,1120803,土地2建物0車位0,,,其他,,,,0.0,0,0,0,無,無,7839000,1965,,0.0,0,農作物；,RPPNMLOLQHIGFAU96DA,0.0,0.0,0.0,無,
花蓮市,房地(土地+建物),花蓮縣花蓮市康樂街５號五樓之三,9.31,住,,,1120807,土地2建物1車位0,五層,五層,華廈(10層含以下有電梯),住家用,鋼筋混凝土造,0830421,37.67,1,1,1,有,無,3800000,100876,,0.0,0,,RPTNMLOKQHIGFAU37EA,31.03,0.9,0.0,有,0011
