鄉鎮市區,交易標的,土地位置建物門牌,土地面積平方公尺,都市土地使用分區,非都市土地使用分區,非都市土地使用編定,租賃年月日,租賃筆棟數,租賃層次,總樓層數,建物型態,主要用途,主要建材,建築完成年月,建物總面積平方公尺,建物現況格局-房,建物現況格局-廳,建物現況格局-衛,建物現況格局-隔間,有無管理組織,有無附傢俱,總額元,單價元平方公尺,車位類別,車位面積平方公尺,車位總額元,備註,編號
The villages and towns urban district,transaction sign,land sector position building sector house number plate,land shifting total area square meter,the use zoning or compiles and checks,the non-metropolis land use district,non-metropolis land use,transaction year month and day,transaction pen number,shifting level,total floor number,building state,main use,main building materials,construction to complete the years,building shifting total area,Building present situation pattern - room,building present situation pattern - hall,building present situation pattern - health,building present situation pattern - compartmented,Whether there is manages the organization,Whether there is attaches the furniture,total price NTD,the unit price (NTD / square meter),the berth category,berth shifting total area square meter,the berth total price NTD,the note,serial number
新竹市,建物,新竹市新竹市東區志平路１１１號四樓之８,0.0,,山坡地保育區,丙種建築用地,1120616,土地0建物1車位1,四層,14,住宅大樓(11層含以上有電梯),住家用,鋼骨造,0960716,154.8,2,2,2,有,有,有,30000,194,坡道平面,30.59,0,租金含管理費、網路費,RPSNMLLLOHIGFAO88CC
新竹市,房地(土地+建物),新竹市新竹市東區光復路一段４５９巷３９-２號６樓,15.21,住,,,1120614,土地2建物1車位0,六層,6,華廈(10層含以下有電梯),集合住宅,鋼筋混凝土造,1110623,51.87,2,1,1,有,無,有,28000,540,,0.0,0,,RPPNMLOLOHIGFAO88CC
新竹市,建物,新竹市新竹市金竹路１０２巷２０號２樓,0.0,住,,,1120618,土地0建物1車位0,二層,5,公寓(5樓含以下無電梯),住家用,鋼筋混凝土造,0810331,139.04000000000002,3,2,2,有,有,有,16200,117,,0.0,0,,RPPNMLQLOHIGFAO09CC
新竹市,建物,新竹市新竹市磐石路１５號７樓,0.0,住,,,1120619,土地0建物1車位0,七層,7,華廈(10層含以下有電梯),住家用,鋼筋混凝土造,0821216,105.97,3,2,2,有,有,有,15000,142,,0.0,0,,RPQNMLQLOHIGFAO56CC
新竹市,建物,新竹市新竹市民生路２２２巷４３弄２號５樓,0.0,住,,,1120620,土地0建物1車位0,五層,5,華廈(10層含以下有電梯),住家用,鋼筋混凝土造,0800701,92.45,2,2,1,有,無,有,18000,195,,0.0,0,,RPRNMLQLOHIGFAO66CC
新竹市,建物,新竹市新竹市公道五路四段５４５號二樓之２,0.0,,特定農業區,甲種建築用地,1120608,土地0建物1車位1,二層,5,華廈(10層含以下有電梯),集合住宅,鋼筋混凝土造,1101207,88.4,2,2,2,有,有,有,25000,283,一樓平面,0.0,0,車位面積無法分算。,RPPNMLSLOHIGFAO66CC
新竹市,建物,新竹市新竹市四維路９３號１１樓之２,0.0,其他,,,1120622,土地0建物1車位0,十一層,14,套房(1房1廳1衛),住家用,鋼筋混凝土造,0870302,34.650000000000006,1,0,1,有,有,有,8000,231,,0.0,0,水電、瓦斯費及每月管理費681元皆由承租人負擔。,RPPNMLTLOHIGFAO76CC
新竹市,建物,新竹市新竹市牛埔路１６０巷２號６樓,0.0,住,,,1120626,土地0建物1車位0,六層,7,華廈(10層含以下有電梯),住家用,鋼筋混凝土造,0811014,112.03,3,2,2,有,有,有,23000,205,,0.0,0,水電瓦斯費皆由承租人負擔。,RPQNMLTLOHIGFAO86CC
新竹市,建物,新竹市新竹市民權路５６巷１９號五樓之７,0.0,商,,,1120626,土地0建物1車位0,五層,12,套房(1房1廳1衛),集合住宅,鋼筋混凝土造,1030830,45.06,1,0,1,有,有,有,15000,333,,0.0,0,水電費由承租人負擔。,RPRNMLTLOHIGFAO96CC
新竹市,建物,新竹市新竹市北大路１６號二十四樓之１,0.0,其他,,,1120608,土地0建物1車位1,二十四層,28,住宅大樓(11層含以上有電梯),集合住宅,鋼骨鋼筋混凝土造,0960703,187.14,4,2,2,有,有,有,35000,187,坡道平面,39.6,0,租金含管理費。,RPSNMLTLOHIGFAO07CC
新竹市,建物,新竹市新竹市磐石路１５號７樓,0.0,住,,,1120619,土地0建物1車位0,七層,7,華廈(10層含以下有電梯),住家用,鋼筋混凝土造,0821216,105.97,3,2,2,有,有,有,15000,142,,0.0,0,門牌整編前地址：新竹市經國路二段350巷15號7樓,RPTNMLTLOHIGFAO17CC
新竹市,建物,新竹市新竹市東大路二段１７３巷２弄１２號３樓,0.0,住,,,1120628,土地0建物1車位0,三層,6,華廈(10層含以下有電梯),住家用,鋼筋混凝土造,,97.25,4,2,2,有,有,有,20000,206,,0.0,0,水電、瓦斯費及每月管理費1900元皆由承租人負擔。,RPPNMLOJPHIGFAO78CC
新竹市,建物,新竹市新竹市民主路５７巷１號５樓,0.0,住,,,1120615,土地0建物1車位0,五層,5,公寓(5樓含以下無電梯),住家用,鋼筋混凝土造,0731003,94.29,3,1,2,有,無,有,10800,115,,0.0,0,水電、瓦斯費皆由承租人負擔。,RPQNMLOJPHIGFAO88CC
新竹市,建物,新竹市新竹市武陵路１７９巷８號１８樓之３,0.0,住,,,1120630,土地0建物1車位0,十八層,20,住宅大樓(11層含以上有電梯),集合住宅,鋼筋混凝土造,0890501,151.06,3,2,2,有,有,有,21000,139,,0.0,0,水電、瓦斯費及每月管理費1870元皆由承租人負擔。,RPRNMLOJPHIGFAO98CC
新竹市,建物,新竹市新竹市武陵路１７５巷１５號６樓之２,0.0,住,,,1120630,土地0建物1車位0,六層,22,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,0870718,119.74,3,2,2,有,有,有,19500,163,,0.0,0,水電瓦斯費及每月管理費1841元由承租人負擔。,RPSNMLOJPHIGFAO09CC
新竹市,建物,新竹市新竹市西大路５８２巷１５弄２７號６樓之８,0.0,商,,,1120626,土地0建物1車位0,六層,6,套房(1房1廳1衛),住家用,鋼筋混凝土造,0851105,34.63,1,0,1,有,有,有,10000,289,,0.0,0,水電及每月管理費1050元皆由承租人負擔。,RPTNMLOJPHIGFAO56CC
新竹市,建物,新竹市新竹市明湖路１００８巷６弄３號,0.0,,鄉村區,乙種建築用地,1120618,土地0建物1車位0,見其他登記事項,5,套房(1房1廳1衛),集合住宅,鋼筋混凝土造,0990917,21.53,1,0,1,有,無,有,8500,395,,0.0,0,租金含水電費。部分承租。,RPPNMLPJPHIGFAO88CC
