鄉鎮市區,交易標的,土地位置建物門牌,土地面積平方公尺,都市土地使用分區,非都市土地使用分區,非都市土地使用編定,租賃年月日,租賃筆棟數,租賃層次,總樓層數,建物型態,主要用途,主要建材,建築完成年月,建物總面積平方公尺,建物現況格局-房,建物現況格局-廳,建物現況格局-衛,建物現況格局-隔間,有無管理組織,有無附傢俱,總額元,單價元平方公尺,車位類別,車位面積平方公尺,車位總額元,備註,編號
The villages and towns urban district,transaction sign,land sector position building sector house number plate,land shifting total area square meter,the use zoning or compiles and checks,the non-metropolis land use district,non-metropolis land use,transaction year month and day,transaction pen number,shifting level,total floor number,building state,main use,main building materials,construction to complete the years,building shifting total area,Building present situation pattern - room,building present situation pattern - hall,building present situation pattern - health,building present situation pattern - compartmented,Whether there is manages the organization,Whether there is attaches the furniture,total price NTD,the unit price (NTD / square meter),the berth category,berth shifting total area square meter,the berth total price NTD,the note,serial number
前金區,建物,高雄市前金區河南二路１６０號６樓之３,2.99,住,,,1120414,土地0建物1車位0,六層,24,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,0841219,50.38,1,1,1,有,有,有,10000,198,,0.0,0,,RPPNMLLKNHIGFAE37CC
鼓山區,房地(土地+建物),高雄市鼓山區美術東八街１０８號十三樓,11.18,住,,,1120508,土地1建物1車位0,十三層,15,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,1011107,101.85,2,1,1,有,有,有,20000,196,,0.0,0,,RPQNMLLKNHIGFAE47CC
前金區,房地(土地+建物)+車位,高雄市前金區六合二路１０８號１０樓之７,4.05,商,,,1120425,土地1建物1車位1,十層,26,住宅大樓(11層含以上有電梯),集合住宅,鋼筋混凝土,1100702,78.57,2,1,1,有,有,有,23000,293,坡道機械,10.88,0,,RPSNMLLKNHIGFAE67CC
鼓山區,建物,高雄市鼓山區青海路９號,0.0,住,,,1120505,土地0建物1車位0,全,5,透天厝,住商用,鋼筋混凝土造,0950116,77.49,0,2,1,有,無,無,58000,748,,0.0,0,,RPTNMLLKNHIGFAE77CC
苓雅區,房地(土地+建物),高雄市苓雅區林泉街１７號,29.22,住,,,1120501,土地1建物1車位0,一層,7,華廈(10層含以下有電梯),,鋼筋混凝土造,0741213,141.94,0,0,0,無,無,有,40000,282,,0.0,0,,RPPNMLLKNHIGFBE47CC
苓雅區,建物,高雄市苓雅區武營路６９３號八樓之２,0.0,商,,,1120418,土地0建物1車位0,八層,13,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,0830428,118.07,3,2,2,有,有,有,9000,76,,0.0,0,,RPQNMLLKNHIGFBE57CC
新興區,房地(土地+建物),高雄市新興區新興路４１號十三樓,9.4,商,,,1120511,土地1建物1車位0,十三層,14,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,1040306,84.43,2,2,1,有,有,無,24000,284,,0.0,0,,RPRNMLLKNHIGFBE67CC
新興區,房地(土地+建物),高雄市新興區七賢二路３９號４樓之１,7.94,商,,,1120424,土地1建物1車位0,四層,15,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,1050413,114.64000000000001,3,2,2,有,有,有,25000,218,,0.0,0,,RPSNMLLKNHIGFBE77CC
苓雅區,房地(土地+建物)+車位,高雄市苓雅區光華一路４７號１５樓,8.25,商,,,1120424,土地1建物1車位1,十五層,15,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,1051212,116.92,2,2,2,有,有,有,30000,257,升降機械,13.93,0,,RPTNMLLKNHIGFBE87CC
苓雅區,房地(土地+建物),高雄市苓雅區新田路１０７之１號,50.75,商,,,1120511,土地1建物1車位0,見其他登記事項,7,華廈(10層含以下有電梯),,鋼筋混凝土造,0770607,280.16,0,0,2,有,無,無,55000,196,,0.0,0,民國115年06月15日起至民國117年06月14日止，每月租金調增為新台幣陸萬元整含稅,RPVNMLLKNHIGFBE08CC
前鎮區,房地(土地+建物),高雄市前鎮區南天街１２９號６樓,14.46,商,,,1120506,土地1建物1車位0,六層,28,住宅大樓(11層含以上有電梯),集合住宅,鋼筋混凝土造,1060904,241.20000000000002,4,2,3,有,有,有,65000,269,,0.0,0,,RPPNMLLKNHIGFCE57CC
前鎮區,房地(土地+建物)+車位,高雄市前鎮區中華五路１４６３號十樓之２,10.32,商,,,1120505,土地1建物1車位1,十層,15,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,0940330,109.22,2,1,1,有,有,有,18000,170,升降機械,15.29,2000,,RPQNMLLKNHIGFCE67CC
前鎮區,房地(土地+建物)+車位,高雄市前鎮區復興三路２６號１２樓之５,12.08,其他,,,1120422,土地1建物1車位1,十二層,29,住宅大樓(11層含以上有電梯),集合住宅,鋼筋混凝土,1071102,167.24,3,2,2,有,有,有,35000,209,坡道平面,26.32,0,,RPRNMLLKNHIGFCE77CC
小港區,建物,高雄市小港區山?路４５之２號,0.0,住,,,1120501,土地0建物1車位0,三層,5,公寓(5樓含以下無電梯),住家用,鋼筋混凝土造,0700119,97.8,3,1,2,有,無,有,12000,123,,0.0,0,此為高雄市政府社會住宅包租代管計畫之物件，評定市價租金為13334元，選擇代管方案需打9折，實際租賃契約金額為12000元。水電費、瓦斯費、網路費皆由承租人負擔。,RPSNMLLKNHIGFCE87CC
前鎮區,房地(土地+建物)+車位,高雄市前鎮區光華三路１８３號２樓之２,12.66,商,,,1120423,土地1建物1車位1,二層,15,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,0950614,151.37,3,2,2,有,有,有,25000,165,坡道平面,34.87,0,,RPTNMLLKNHIGFCE97CC
前鎮區,房地(土地+建物)+車位,高雄市前鎮區復興三路２８號１１樓之３,11.73,其他,,,1120425,土地1建物1車位1,十一層,29,住宅大樓(11層含以上有電梯),集合住宅,鋼筋混凝土,1071102,164.20999999999998,3,2,2,有,有,有,30000,183,坡道平面,26.32,0,,RPVNMLLKNHIGFCE18CC
前鎮區,建物,高雄市前鎮區福祥街１０巷２５號八樓,0.0,住,,,1120505,土地0建物1車位0,八層,8,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,0821002,148.13,4,1,2,有,有,有,8000,54,,0.0,0,,RPWNMLLKNHIGFCE28CC
前鎮區,房地(土地+建物),高雄市前鎮區廣西路２０１,22.47,住,,,1120506,土地1建物1車位0,見其它登記事項,16,住宅大樓(11層含以上有電梯),辦公室、住宅,鋼筋混凝土,1070620,99.18,1,2,2,有,有,有,39000,393,,0.0,0,,RPXNMLLKNHIGFCE38CC
前鎮區,房地(土地+建物),高雄市前鎮區林森三路１９９號,14.75,商,,,1120508,土地1建物1車位0,見其它登記事項,4,公寓(5樓含以下無電梯),,鋼筋混凝土造,0640505,110.97,0,0,0,無,無,無,43000,387,,0.0,0,第三年起調漲租金四萬五,RPOOMLLKNHIGFCE57CC
三民區,建物,高雄市三民區覺民路５８６號十四樓之１,0.0,商,,,1120501,土地0建物1車位0,十四層,14,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,0870122,116.9,3,1,2,有,有,有,10500,90,,0.0,0,,RPPNMLLKNHIGFDE67CC
三民區,建物,高雄市三民區灣愛街９號四樓,0.0,住,,,1120429,土地0建物1車位0,四層,5,公寓(5樓含以下無電梯),,鋼筋混凝土造,0701226,73.92,3,2,2,有,無,有,7500,101,,0.0,0,,RPQNMLLKNHIGFDE77CC
三民區,房地(土地+建物)+車位,高雄市三民區明哲路１３號,21.99,住,,,1120505,土地1建物1車位1,見其他登記事項,14,住宅大樓(11層含以上有電梯),住商用,鋼筋混凝土造,0871002,174.06,0,0,0,無,有,有,39580,227,坡道平面,24.1,0,,RPRNMLLKNHIGFDE87CC
三民區,建物,高雄市三民區鼎新路１９９巷１號四樓之１２,0.0,商,,,1120425,土地0建物1車位0,四層,13,套房(1房1廳1衛),商業用,鋼筋混凝土造,0970514,20.47,1,0,1,有,有,有,5200,254,,0.0,0,,RPSNMLLKNHIGFDE97CC
三民區,建物,高雄市三民區鼎新路１９９巷１號六樓之１,0.0,商,,,1120418,土地0建物1車位0,六層,13,套房(1房1廳1衛),商業用,鋼筋混凝土造,0970514,14.9,1,0,1,有,有,有,4500,302,,0.0,0,,RPTNMLLKNHIGFDE08CC
三民區,建物,高雄市三民區鼎新路１９９巷１號七樓之１５,0.0,商,,,1120419,土地0建物1車位0,七層,13,套房(1房1廳1衛),商業用,鋼筋混凝土造,0970514,17.14,1,0,1,有,有,有,4700,274,,0.0,0,,RPUNMLLKNHIGFDE18CC
三民區,房地(土地+建物),高雄市三民區大昌二路１５１號,140.0,住,,,1120511,土地2建物1車位0,全,2,透天厝,,加強磚造,0641122,88.8,0,0,0,無,無,無,91000,1025,,0.0,0,,RPWNMLLKNHIGFDE38CC
左營區,建物,高雄市左營區保靖街５５號,1130.0,商,,,1120509,土地0建物1車位0,一層,15,住宅大樓(11層含以上有電梯),商業用,鋼筋混凝土造,1031104,206.8,0,2,2,有,有,有,70000,338,,0.0,0,,RPPNMLLKNHIGFEE77CC
楠梓區,建物,高雄市楠梓區安泰街１８２巷３號九樓之１,0.0,住,,,1120426,土地0建物1車位0,九層,10,套房(1房1廳1衛),見使用執照,見使用執照,0930413,24.33,1,0,1,有,有,有,5000,206,,0.0,0,,RPQNMLLKNHIGFEE87CC
楠梓區,建物,高雄市楠梓區安泰街１８２巷３號五樓之５,0.0,住,,,1120426,土地0建物1車位0,五層,10,套房(1房1廳1衛),見使用執照,見使用執照,0930413,24.240000000000002,1,0,1,有,有,有,5000,206,,0.0,0,,RPRNMLLKNHIGFEE97CC
楠梓區,房地(土地+建物)+車位,高雄市楠梓區金和街１６８巷１０２號４樓,12.09,住,,,1120422,土地1建物1車位1,四層,15,住宅大樓(11層含以上有電梯),集合住宅,鋼筋混凝土,1100409,140.92000000000002,3,2,2,有,有,有,26000,185,坡道平面,36.51,0,,RPSNMLLKNHIGFEE08CC
楠梓區,建物,高雄市楠梓區德惠路７０巷１９號八樓之１０,0.0,住,,,1120502,土地0建物1車位0,八層,11,套房(1房1廳1衛),辦公室,鋼筋混凝土造,0950626,25.02,1,0,1,有,有,有,5000,200,,0.0,0,,RPTNMLLKNHIGFEE18CC
楠梓區,建物,高雄市楠梓區興楠路３５５巷８５號九樓之２２,0.0,商,,,1120502,土地0建物1車位0,九層,13,套房(1房1廳1衛),辦公室,鋼筋混凝土造,0960604,15.3,1,0,1,有,有,有,3800,248,,0.0,0,,RPUNMLLKNHIGFEE28CC
楠梓區,房地(土地+建物)+車位,高雄市楠梓區德富街１７２號１５樓,20.34,住,,,1120501,土地1建物1車位1,十五層,15,住宅大樓(11層含以上有電梯),集合住宅,鋼筋混凝土,1110510,125.93,2,2,2,有,有,有,23000,183,坡道平面,20.08,0,,RPVNMLLKNHIGFEE38CC
左營區,房地(土地+建物)+車位,高雄市左營區至聖路３１２號６樓之２,12.98,住,,,1120510,土地3建物1車位1,六層,24,住宅大樓(11層含以上有電梯),住家用,鋼骨混凝土造,0791002,185.7,4,2,2,有,有,有,19500,105,坡道平面,0.0,4500,租金:每月租金新台幣19500元整。另計車位租金及管理費為4500元。,RPXNMLLKNHIGFEE58CC
鳳山區,建物,高雄市鳳山區頂庄路２０６號,0.0,住,,,1120430,土地0建物1車位0,一層,4,店面(店鋪),店舖、門廊、住宅、樓梯間,鋼筋混凝土,1030428,64.61,0,1,1,有,無,無,18000,279,,0.0,0,部分承租。,RPPNMLLKNHIGFGE97CC
鳳山區,建物,高雄市鳳山區北賢街７７號五樓,0.0,住,,,1120503,土地0建物1車位1,五層,15,住宅大樓(11層含以上有電梯),集合住宅,鋼筋混凝土,1090909,148.24,3,2,2,有,有,有,23000,155,坡道平面,24.32,0,含機車車位1個。,RPQNMLLKNHIGFGE08CC
鳳山區,建物,高雄市鳳山區林森路３１號７樓,0.0,住,,,1120503,土地0建物1車位0,七層,7,華廈(10層含以下有電梯),住家用,鋼筋混凝土造,0801212,141.32999999999998,3,1,2,有,無,有,9000,64,,0.0,0,此為國家住宅都市更新中心社會住宅包租代管計畫之物件，評定市價租金為10000元，選擇代管方案須打9折，實際租賃契約金額為9000元。水電瓦斯費及每月管理費1500元皆由承租人負擔。,RPRNMLLKNHIGFGE18CC
鳳山區,房地(土地+建物)+車位,高雄市鳳山區福誠三街８７號１３樓,27.31,住,,,1120423,土地1建物1車位1,十三層,15,住宅大樓(11層含以上有電梯),集合住宅,鋼筋混凝土,1020901,181.57,3,1,2,有,有,有,31000,171,坡道平面,16.58,0,,RPSNMLLKNHIGFGE28CC
鳳山區,房地(土地+建物),高雄市鳳山區同明街２７號,31.95,住,,,1120511,土地1建物1車位0,一層,5,公寓(5樓含以下無電梯),住家用,鋼筋混凝土造,0681018,69.0,3,2,2,有,無,無,20000,290,,0.0,0,,RPTNMLLKNHIGFGE38CC
鳳山區,建物,高雄市鳳山區鳳仁路１１０巷３３２號十五樓,0.0,住,,,1120505,土地0建物1車位0,十五層,15,住宅大樓(11層含以上有電梯),集合住宅,鋼筋混凝土,1090304,71.63,2,1,1,有,有,有,13500,188,,0.0,0,此為高雄市政府社會住宅包租代管計畫之物件，評定市價租金為15000元，選擇代管方案需打9折，實際租賃契約金額為13500元。水電費、瓦斯費、網路費及每月管理費1500元皆由承租人負擔。,RPPNMLMKNHIGFGE08CC
鳳山區,建物,高雄市鳳山區立志街１３６號十四樓,0.0,商,,,1120504,土地0建物1車位0,十四層,16,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,0840510,153.86,3,1,2,有,有,有,16000,104,,0.0,0,此為高雄市政府社會住宅包租代管計畫之物件，評定市價租金為17778元，選擇代管方案需打9折，實際租賃契約金額為16000元。水電費、瓦斯費、網路費及每月管理費2069元皆由承租人負擔。,RPQNMLMKNHIGFGE18CC
鳳山區,房地(土地+建物),高雄市鳳山區南安路１號,106.0,住,,,1120512,土地1建物1車位0,全,4,透天厝,住宅、門廊、樓梯間,鋼筋混凝土造,1021028,307.69,6,2,4,有,無,有,45000,146,,0.0,0,,RPRNMLMKNHIGFGE28CC
鳳山區,建物,高雄市鳳山區立人街２５號３樓,0.0,住,,,1120510,土地0建物1車位0,三層,6,華廈(10層含以下有電梯),住家用,鋼筋混凝土造,0800120,139.7,2,2,1,有,無,有,15000,107,,0.0,0,,RPSNMLMKNHIGFGE38CC
鳳山區,房地(土地+建物)+車位,高雄市鳳山區和德街１５５號二十二樓,12.6,住,,,1120426,土地1建物1車位1,二十二層,23,住宅大樓(11層含以上有電梯),集合住宅,鋼筋混凝土,1091210,160.18,2,2,2,有,有,有,28000,175,坡道平面,25.32,0,,RPTNMLMKNHIGFGE48CC
鳥松區,建物,高雄市鳥松區大埤路力行巷１０６號８樓,0.0,住,,,1120504,土地0建物1車位0,八層,14,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,0890121,70.59,1,1,1,有,有,有,10000,142,,0.0,0,,RPPNMLMKNHIGFIE28CC
燕巢區,建物,高雄市燕巢區橫山路９２號三樓之１３,0.0,,特定農業區,甲種建築用地,1120509,土地0建物1車位0,三層,7,套房(1房1廳1衛),集合住宅,鋼筋混凝土造,1070820,29.62,1,0,1,有,無,有,5800,196,,0.0,0,水電費及每月機車停車位管理費100元、管理費500元皆由承租人負擔。,RPPNMLMKNHIGFFE97CC
岡山區,房地(土地+建物),高雄市岡山區公園路５６巷５０號,178.0,住,,,1120429,土地1建物1車位0,全,2,透天厝,住家用,加強磚造,0600210,184.62,4,3,3,有,無,無,12000,65,,0.0,0,,RPQNMLMKNHIGFFE08CC
楠梓區,建物,高雄市楠梓區海專路２４３號九樓,0.0,住,,,1120508,土地0建物1車位0,九層,15,住宅大樓(11層含以上有電梯),集合住宅,鋼筋混凝土,1041103,84.42,2,1,1,有,有,有,14000,166,,0.0,0,此為高雄市政府社會住宅包租代管計畫之物件，評定市價租金為15556元，選擇代管方案需打9折，實際租賃契約金額為14000元。水電費、瓦斯費、網路費及每月管理費1931元皆由承租人負擔。,RPPNMLMKNHIGFEE87CC
左營區,建物,高雄市左營區博愛三路９５號十一樓之２,0.0,住,,,1120505,土地0建物1車位0,十一層,15,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,0941114,86.61,2,1,1,有,有,有,15500,179,,0.0,0,此為高雄市政府社會住宅包租代管計畫之物件，評定市價租金為17223元，選擇代管方案需打9折，實際租賃契約金額為15500元。水電費、瓦斯費、網路費及每月管理費1772元皆由承租人負擔。,RPQNMLMKNHIGFEE97CC
楠梓區,房地(土地+建物),高雄市楠梓區新安街２號５樓之１,24.72,住,,,1120501,土地1建物1車位0,五層,5,公寓(5樓含以下無電梯),,鋼筋混凝土造,0731017,89.74,3,2,2,有,無,有,12000,134,,0.0,0,,RPRNMLMKNHIGFEE08CC
左營區,房地(土地+建物)+車位,高雄市左營區文恩路１６５號１０樓之２,21.86,住,,,1120508,土地1建物1車位1,十層,12,住宅大樓(11層含以上有電梯),集合住宅,鋼筋混凝土,1060831,159.57,3,2,2,有,有,有,35000,219,坡道平面,37.99,0,,RPSNMLMKNHIGFEE18CC
左營區,房地(土地+建物)+車位,高雄市左營區鼓山三路３９３號１５樓之２,10.26,住,,,1120427,土地1建物1車位1,十五層,15,住宅大樓(11層含以上有電梯),集合住宅,鋼筋混凝土造,1110329,109.94999999999999,2,2,1,有,有,有,20000,182,坡道平面,31.97,0,,RPTNMLMKNHIGFEE28CC
左營區,房地(土地+建物),高雄市左營區孟子路３６１號１４樓,9.24,商,,,1120428,土地1建物1車位0,十四層,15,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,1011004,120.71,3,2,2,有,有,有,27000,224,,0.0,0,,RPUNMLMKNHIGFEE38CC
楠梓區,建物,高雄市楠梓區惠民路２８５號五樓,0.0,住,,,1120413,土地0建物1車位0,五層,15,住宅大樓(11層含以上有電梯),集合住宅,鋼筋混凝土,1100910,98.89,2,1,2,有,有,有,17900,181,,0.0,0,,RPVNMLMKNHIGFEE48CC
楠梓區,房地(土地+建物)+車位,高雄市楠梓區大學十一街３００號十二樓,12.01,住,,,1120503,土地1建物1車位1,十二層,15,住宅大樓(11層含以上有電梯),集合住宅,鋼筋混凝土,1100525,120.7,2,1,1,有,有,有,20000,166,坡道平面,30.7,0,,RPWNMLMKNHIGFEE58CC
三民區,建物,高雄市三民區愛國路９７號八樓之１６,0.0,住,,,1120425,土地0建物1車位0,八層,10,套房(1房1廳1衛),商業用,鋼筋混凝土造,0950726,23.21,1,0,1,有,有,有,5300,228,,0.0,0,,RPPNMLMKNHIGFDE77CC
三民區,建物,高雄市三民區愛國路９９號五樓之２６,0.0,住,,,1120424,土地0建物1車位0,五層,10,套房(1房1廳1衛),商業用,鋼筋混凝土造,0950726,16.14,1,0,1,有,有,有,4500,279,,0.0,0,,RPQNMLMKNHIGFDE87CC
三民區,建物,高雄市三民區愛國路９９號七樓之１９,0.0,住,,,1120426,土地0建物1車位0,七層,10,套房(1房1廳1衛),商業用,鋼筋混凝土造,0950726,22.049999999999997,1,0,1,有,有,有,5300,240,,0.0,0,,RPRNMLMKNHIGFDE97CC
三民區,建物,高雄市三民區愛國路９９號八樓之７,0.0,住,,,1120418,土地0建物1車位0,八層,10,套房(1房1廳1衛),商業用,鋼筋混凝土造,0950726,16.31,1,0,1,有,有,有,4200,258,,0.0,0,,RPSNMLMKNHIGFDE08CC
三民區,房地(土地+建物)+車位,高雄市三民區十全三路２號２０樓之１５,13.84,住,,,1120426,土地2建物1車位1,二十層,22,住宅大樓(11層含以上有電梯),集合住宅,鋼筋混凝土,1100726,146.39,3,2,2,有,有,有,28000,191,坡道平面,21.25,0,,RPTNMLMKNHIGFDE18CC
三民區,房地(土地+建物),高雄市三民區正忠路４２６之１７號五樓,25.46,住,,,1120421,土地1建物1車位0,五層,5,公寓(5樓含以下無電梯),,鋼筋混凝土造,0730713,79.65,3,2,2,有,無,有,12500,157,,0.0,0,,RPUNMLMKNHIGFDE28CC
三民區,房地(土地+建物),高雄市三民區十全二路１２１號,24.0,商,,,1120504,土地1建物1車位0,見其他登記事項,3,店面(店鋪),,加強磚造,0621231,72.11,0,0,0,無,無,無,18000,250,,0.0,0,,RPVNMLMKNHIGFDE38CC
三民區,房地(土地+建物),高雄市三民區十全二路１２１號,48.0,商,,,1120504,土地1建物1車位0,全,3,透天厝,,加強磚造,0621231,118.42,2,0,2,有,無,無,8000,68,,0.0,0,,RPWNMLMKNHIGFDE48CC
三民區,房地(土地+建物)+車位,高雄市三民區鼎義街１１９號２樓,15.7,住,,,1120510,土地1建物1車位1,二層,13,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,0900308,126.59,3,2,2,有,有,有,22500,178,坡道平面,21.1,0,,RPXNMLMKNHIGFDE58CC
前鎮區,建物,高雄市前鎮區一心一路４０４之１號七樓,0.0,住,,,1120505,土地0建物1車位0,七層,16,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,0850117,163.34,4,2,2,有,有,有,16200,99,,0.0,0,此為高雄市政府社會住宅包租代管計畫之物件，評定市價租金為18000元，選擇代管方案需打9折，實際租賃契約金額為16200元。水電費、瓦斯費、網路費皆由承租人負擔。,RPPNMLMKNHIGFCE67CC
小港區,房地(土地+建物),高雄市小港區康莊路５４巷３之２號,24.21,商,,,1120421,土地2建物1車位0,三層,5,公寓(5樓含以下無電梯),,鋼筋混凝土造,0730430,91.07,3,1,2,有,無,有,12500,137,,0.0,0,,RPQNMLMKNHIGFCE77CC
前鎮區,房地(土地+建物)+車位,高雄市前鎮區憲德街５８號３樓,13.81,住,,,1120425,土地1建物1車位1,三層,15,住宅大樓(11層含以上有電梯),集合住宅,鋼筋混凝土,1111006,112.72,3,2,2,有,有,有,27000,240,坡道平面,21.21,0,,RPRNMLMKNHIGFCE87CC
前鎮區,房地(土地+建物)+車位,高雄市前鎮區憲德街６６號１４樓,13.12,住,,,1120427,土地1建物1車位1,十四層,15,住宅大樓(11層含以上有電梯),集合住宅,鋼筋混凝土,1111006,108.1,2,1,1,有,有,有,27500,254,坡道平面,21.21,0,,RPSNMLMKNHIGFCE97CC
前鎮區,建物,高雄市前鎮區和平二路１２７之１號三樓之２,0.0,住,,,1120509,土地0建物1車位0,三層,8,套房(1房1廳1衛),集合住宅,鋼筋混凝土,1111027,32.89,1,0,1,有,無,有,7900,240,,0.0,0,電費及每月管理服務費700元、水費200元皆為承租人負擔。,RPTNMLMKNHIGFCE08CC
前鎮區,建物,高雄市前鎮區和平二路１２７之１號三樓之５,0.0,住,,,1120505,土地0建物1車位0,三層,8,套房(1房1廳1衛),集合住宅,鋼筋混凝土,1111027,45.64,1,0,1,有,無,有,11200,245,,0.0,0,電費及每月管理服務費950元、水費350元皆為承租人負擔。,RPUNMLMKNHIGFCE18CC
前鎮區,房地(土地+建物),高雄市前鎮區廣西路２０５號１５樓之６,18.26,住,,,1120428,土地1建物1車位0,十五層,16,住宅大樓(11層含以上有電梯),集合住宅,鋼筋混凝土,1070620,120.16,3,2,2,有,有,有,31000,258,,0.0,0,,RPVNMLMKNHIGFCE28CC
前鎮區,建物,高雄市前鎮區和平二路１２７之１號三樓之９,0.0,住,,,1120505,土地0建物1車位0,三層,8,套房(1房1廳1衛),集合住宅,鋼筋混凝土,1111027,32.89,1,0,1,有,無,有,7900,240,,0.0,0,電費及每月管理服務費700元、水費200元皆為承租人負擔。,RPWNMLMKNHIGFCE38CC
前鎮區,建物,高雄市前鎮區和平二路１２７之１號三樓之２１,0.0,住,,,1120505,土地0建物1車位0,三層,8,套房(1房1廳1衛),集合住宅,鋼筋混凝土,1111027,32.89,1,0,1,有,無,有,7900,240,,0.0,0,電費及每月管理服務費700元、水費200元皆為承租人負擔。,RPXNMLMKNHIGFCE48CC
前鎮區,房地(土地+建物),高雄市前鎮區沱江街１４３號２５樓,4.41,住,,,1120428,土地1建物1車位0,二十五層,27,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,0860527,85.07000000000001,1,1,1,有,有,有,15000,176,,0.0,0,,RPOOMLMKNHIGFCE67CC
前鎮區,建物,高雄市前鎮區和平二路１２７之１號四樓之７,0.0,住,,,1120510,土地0建物1車位0,四層,8,套房(1房1廳1衛),集合住宅,鋼筋混凝土,1111027,32.89,1,0,1,有,無,有,8000,243,,0.0,0,電費及每月管理服務費700元、水費200元皆為承租人負擔。,RPQOMLMKNHIGFCE87CC
前鎮區,建物,高雄市前鎮區和平二路１２７之１號四樓之１０,0.0,住,,,1120509,土地0建物1車位0,四層,8,套房(1房1廳1衛),集合住宅,鋼筋混凝土,1111027,32.89,1,0,1,有,無,有,8000,243,,0.0,0,電費及每月管理服務費700元、水費200元皆為承租人負擔。,RPROMLMKNHIGFCE97CC
前鎮區,建物,高雄市前鎮區和平二路１２７之１號四樓之１６,0.0,住,,,1120509,土地0建物1車位0,四層,8,套房(1房1廳1衛),集合住宅,鋼筋混凝土,1111027,32.89,1,0,1,有,無,有,8000,243,,0.0,0,電費及每月管理服務費700元、水費200元皆為承租人負擔。,RPSOMLMKNHIGFCE08CC
前鎮區,建物,高雄市前鎮區和平二路１２７之１號四樓之１８,0.0,住,,,1120510,土地0建物1車位0,四層,8,套房(1房1廳1衛),集合住宅,鋼筋混凝土,1111027,45.67,1,0,1,有,無,有,11300,247,,0.0,0,,RPTOMLMKNHIGFCE18CC
前鎮區,建物,高雄市前鎮區和平二路１２７之１號四樓之１９,0.0,住,,,1120510,土地0建物1車位0,四層,8,套房(1房1廳1衛),集合住宅,鋼筋混凝土,1111027,45.67,1,0,1,有,無,有,11300,247,,0.0,0,電費及每月管理服務費950元、水費250元皆為承租人負擔。,RPVOMLMKNHIGFCE38CC
前鎮區,建物,高雄市前鎮區一心二路１４巷２弄８號五樓,0.0,住,,,1120425,土地0建物1車位0,五層,5,公寓(5樓含以下無電梯),,鋼筋混凝土造,0720818,99.5,3,1,2,有,無,有,12000,121,,0.0,0,,RPWOMLMKNHIGFCE48CC
新興區,房地(土地+建物),高雄市新興區七賢二路５５號７樓之８,5.19,商,,,1120419,土地1建物1車位0,七層,15,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,1060424,79.38,2,1,1,有,有,有,20000,252,,0.0,0,,RPPNMLMKNHIGFBE57CC
苓雅區,房地(土地+建物)+車位,高雄市苓雅區身修路４７號７樓,22.48,住,,,1120426,土地1建物1車位1,七層,15,住宅大樓(11層含以上有電梯),集合住宅,鋼筋混凝土,1081119,173.4,3,2,2,有,有,有,43000,248,坡道平面,28.07,0,,RPQNMLMKNHIGFBE67CC
苓雅區,房地(土地+建物),高雄市苓雅區四維四路１７０之３號１樓及高雄市苓雅區四維四路１７０之４號１樓,17.97,商,,,1120427,土地1建物1車位0,見其他登記事項,12,店面(店鋪),,鋼筋混凝土造,0780511,89.27,1,1,1,有,有,有,27000,302,,0.0,0,,RPRNMLMKNHIGFBE77CC
新興區,建物,高雄市新興區黃海街５３號４樓,0.0,商,,,1120505,土地0建物1車位0,四層,5,公寓(5樓含以下無電梯),,鋼筋混凝土造,0740411,124.19,4,2,2,有,有,有,15000,121,,0.0,0,,RPSNMLMKNHIGFBE87CC
鼓山區,建物,高雄市鼓山區華榮路２０１號十一樓之８,0.0,商,,,1120505,土地0建物1車位0,十一層,12,套房(1房1廳1衛),住家用,鋼筋混凝土造,0850313,49.89,1,0,1,有,有,有,8000,160,,0.0,0,此為高雄市政府社會住宅包租代管計畫之物件，評定市價租金為8889元，選擇代管方案需打9折，實際租賃契約金額為8000元。水電費、瓦斯費、網路費皆由承租人負擔。,RPPNMLMKNHIGFAE47CC
前金區,房地(土地+建物),高雄市前金區自立二路３５號１１樓之１,8.6,商,,,1120419,土地1建物1車位0,十一層,13,住宅大樓(11層含以上有電梯),集合住宅,鋼筋混凝土,1070323,72.02000000000001,2,1,1,有,有,有,20000,278,,0.0,0,,RPQNMLMKNHIGFAE57CC
